gene_name,MN7_with_T_fpkm,RN4_with_T_fpkm,RN4_with_T_1_fpkm,MN7_wo_T_fpkm,MN7_wo_T_1_fpkm,RN4_wo_T_fpkm,RN4_wo_T_1_fpkm
HLA-E,214.97550336315,204.072735710457,201.677597924476,39.8892994051509,37.0451785309101,68.190762719594,65.012988216289
CD74,19.1915101743164,25.1280695631479,26.9426635325009,0.0856803166192485,0.0147794649659293,0.214917164000163,0.309925969040771
ARHGAP30,0.986528078246071,0.658702907406984,1.00164096971895,0.0646460019231486,0.0557557066961126,0.0311837518308657,0.0556761614435689
GBP5,0.636228295471534,0.563992536837636,0.654049535084076,0,0.0231157148232932,0.0258568945550787,0.0634775246029834
CD3E,2.30960730429823,2.38825622717957,2.25168467359501,0,0,0,0
SRGN,3.33658531090584,3.48704079393667,3.48201599727464,0.0447223160845389,0.154287922791866,0.0862920870336088,0
HLA-A,226.233579701065,214.234703228928,226.429035646755,23.3747538555212,23.8067403524106,55.3963356657232,52.8341707554465
CD96,0.730545938154299,0.692173361344164,0.550189807212859,0.028407441317149,0,0.0365415988132602,0.0163105450393517
CCL2,3.5403299234092,5.29436896154386,5.77850004147079,0.686823081862254,0.924096093458833,1.16620323060527,1.13572641107848
BTN3A3,8.64972134368236,6.7114665944388,6.4546891249079,0.954676800404844,1.16438570222917,2.07463990795012,2.00985235463522
HCLS1,0.781095556334542,0.607491889917033,0.734503932772311,0.042851934516503,0,0.0103353962478895,0.0184530454578332
LCK,1.27453216564592,1.23789520956034,1.40517718788785,0,0,0,0
CTSW,1.74910899012926,2.01077905002311,1.84420806815619,0.0634801926970767,0.136875556868874,0.0306213921410712,0.0273360559967261
DOCK2,0.273131114673628,0.270808997037887,0.230385005480248,0.0206514858528151,0.0178114369612108,0.0358624949140433,0.0106716155015228
IL7R,0.488524942010816,0.686056705857778,0.920716313155523,0.0360140103123019,0,0,0.0155084753327961
ITGB2,0.700969863322769,0.615223653122596,0.615662151433257,0.112381515186689,0.0207699645953446,0.0619545953691351,0.0553075536364539
CASP1,0.825574786230081,0.7320745459516,1.02872698837009,0.0147542524670464,0.0509008290443689,0.0284684548894004,0.0635352626532885
LCP2,0.530003872456084,0.323666300288064,0.516403717505436,0.0150638392112472,0.0129922187883818,0.0145329025650197,0.0259473662387477
B2M,164.689043836458,186.425779603534,189.095611850238,11.5064140893012,10.8606870342953,26.2974389991533,27.3410159687222
CD3D,4.3817374373575,4.21505738400066,3.00298216239099,0,0,0,0
CD53,1.87006360309409,1.53880111074945,1.44367555565859,0,0,0,0
TRBC1,4.56485580065616,4.54806471972333,4.25473360861013,0,0,0,0
FZD5,2.11012296760206,2.04672489815956,2.01327147147044,0.902846756733491,0.904958008683059,0.941648892495552,1.02975998777291
UBE2L6,42.1304816107168,45.9666199084037,46.2037329478921,27.1440234893442,26.0028171015676,29.7093011525816,26.3934908688353
DOCK8,0.224842771686411,0.22270637424342,0.211591568167996,0.0118749040096788,0.00682788979273346,0.00381878794910776,0
CTSC,2.05344568439288,1.86455830275719,1.79869144349532,0.993672614448173,0.980628694112734,1.0231743653,0.995687297305495
DDX3Y,1.12055621420081,0.543417171161311,0.430943022297871,0,0,0,0
GZMA,3.46670331647147,3.2985760611751,3.68792104689811,0,0,0,0
LAP3,13.883272229166,14.0367315830864,13.5183423567372,5.18944285979643,5.14714293551622,7.56543359609848,6.54269180876146
RPS4Y1,1.50462997936353,1.11560920505317,1.39349172270791,0,0,0,0
CCL5,2.53925135719039,3.1813062317819,2.93536450848194,0,0,0,0.0310784922343731
APOL6,3.55578557825245,3.48924112103132,3.67731189368088,0.0269544637995936,0.0325466569667655,0.119620391372545,0.185715562724522
PSRC1,11.1957019137074,13.1567642501366,12.8584387701851,4.3954752691144,3.49431071373802,5.47584497648999,5.77713792318341
CD6,0.815207548153433,0.600434181079303,0.457597609177245,0.064103487640477,0.0789825720904986,0.0883487295913081,0.0946438675898734
IL2RA,0.607111227467379,0.622285800900429,0.992185802564112,0,0,0,0
IRF4,0.792129153969407,0.815553581290987,0.634253735098233,0.0832572110220815,0.119679085583721,0.18741974142091,0.151377233792654
TAP2,4.68363253896432,4.33120579478779,3.46290325676686,0.913623026866308,1.0457292544782,1.23563786597421,1.80903088318616
CXCL9,1.6206904098096,0.952746547381172,0.671062893471929,0,0,0,0
FYB1,0.318834975394983,0.292243390626922,0.272242620176494,0.0123302204798051,0.0159518021869556,0,0.0053096813851268
CD52,3.16626860811288,4.31726842098115,4.61119079150617,0.0583542520033556,0,0,0
GBP1P1,1.02269331769802,1.12019433358867,1.32091402881687,0,0,0.0671405269011497,0.079916122888388
CD5,1.57972449522863,1.11064478449875,0.866119350779644,0,0.014609691540366,0,0
SASH3,0.836076380260349,1.31066592331034,0.678241360425336,0,0,0,0
CYTIP,0.931081439853789,0.557045241924155,0.647355766748059,0,0,0,0
LRRN2,12.3683673778314,12.0283265548639,12.0089012075926,17.7196728172309,16.7986713190777,17.9383036618924,17.8582782393638
GIMAP4,1.30777325020166,0.947903246123606,0.896269983985183,0,0,0,0
BCL6,15.9539839600433,11.5280870363864,10.7310361653968,4.19913777530714,4.3824473724638,6.01908378720957,5.66610425479866
CD8A,2.44396902745092,2.34132623478412,2.19837315527915,0.780733002862726,0.958249426915908,0.984974069937835,0.982744001000628
A2M,8.82538788126858,4.33527647692575,4.57850652093668,0.897388579327918,0.972999964223138,1.82221745817682,1.5015818879555
SP100,0.190630423460592,0.363971408104998,0.351741253512814,0.00864815749296837,0.00372941959514337,0.0417167325174365,0.0186204946340039
CD48,1.10203482737893,0.730904625790789,0.426049240815705,0,0,0,0
CTGF,12.7756112520459,12.7729861100145,12.0356219675695,6.90471260557874,6.88062130244528,7.7640742694412,6.06720198291081
GALNT15,1.71550919916893,2.58880211339462,2.72047219904676,0.780353468084121,0.743471239463547,0.989208973761293,0.804929330885138
SLC15A2,1.68343452994246,2.01234821985033,1.85821335841291,3.67255914822407,3.28116497963088,4.21274911851517,4.45692603416767
ZAP70,1.54763884393993,0.699938730360103,0.781538646672319,0.0533762723763818,0.128900299417192,0.185381943969678,0.110328343396687
GADD45B,8.95719506777958,11.4074258985675,10.8836396312619,5.23154876180691,5.01832654394123,4.97329792529527,5.84636152887137
GBP2,4.36333104276869,3.72817777681885,3.71775420730102,0,0.0299922348320708,0.109033819339789,0.104823059849779
CIITA,0.173823867844035,0.273657571055341,0.378767659079733,0.0367999787408549,0.0634782897645389,0.0202873914690953,0.0294300160600683
PGGHG,12.6723636974565,8.11538533891337,10.1373873603193,4.66778546205548,5.0904748214666,3.81276500902681,3.87717780078584
DPP4,0.757255110126817,0.569423211736061,0.88605932058788,0.108926383755515,0.11273583498068,0.189156940632666,0.084431248218277
ERAP2,1.0408182847737,1.27338578758763,1.25577598859227,0.191133369199889,0.158507870019937,0.404254360840552,0.341888538662368
HLA-DOA,0.564955899024378,0.945894976534361,0.837588556657558,0.0135995078821379,0.0117292663139379,0.0787210963467119,0.105412792204723
ABCA8,11.3061283080487,9.50693924540994,8.52678613852293,15.8592978152106,16.6500038996836,17.8940760964063,17.5582894036664
SBNO2,5.51512108404057,6.47152115075363,6.40162862863981,3.13731164539924,3.57230330140569,3.75759973918007,3.65230913568694
TRIM22,9.13618227177173,13.487072856328,12.217357661881,3.8247237895289,3.63486455979342,5.49115825595263,5.48744987070359
JAML,0.657200310293606,0.323713318884066,0.391336356039376,0,0,0.00612998405618975,0.00547230467664751
CD2,1.26732069716847,1.33886393578447,1.43498939163906,0,0,0.0313509071414541,0.111949208477361
TMC8,0.847356758502457,0.518056298737823,0.452967771010292,0.0799578320177871,0.060341585484637,0.0385698282399717,0.11190306711098
PSMB8,6.8529193254295,7.41195816525981,7.97572915097435,0.673595378063425,0.612363977847595,1.94956196631487,1.95990491568119
IFIT3,3.32911705866035,3.5982622655408,3.93872546774485,0.682015320289218,0.588222705643988,1.29601562533431,1.24596500685078
TXLNGY,0.203292631830224,0.140223359692892,0.117032727524603,0,0,0,0
OAS2,0.539076627970208,0.254680900898153,0.455487596143749,0,0,0.00840328433756408,0
IFI44L,2.56582936461882,3.33066726046391,3.03397440993875,0.895145107879599,0.739873871942829,1.30053298748993,1.3766800856945
FXYD5,1.91643617620598,2.01900541063748,1.75827647537802,0.0729184438665385,0.0943357496522266,0.228632225251092,0.455305622282924
CST7,1.39269005645825,1.37751745928608,2.86340073343528,0,0,0,0
PARP10,2.2848743946795,2.1194664078542,2.4592253226705,0.958642452519902,0.881407800268797,1.17788055150301,1.22286371632097
DDX60,1.45281889699105,1.70812164951474,1.83166745329273,0.396074082301294,0.27886113452752,0.58486858989446,0.65438873248696
IRF9,5.0597628519661,2.30629806667554,3.25876523714442,0.934760059436988,1.17830589427894,0.610458517654734,0.656432802765874
ITGB7,0.763899398137031,0.496268916627088,0.60842815342067,0.109585144076821,0.0945146949483757,0.0352409103484722,0.115353153948247
S1PR4,0.833964040504491,1.01683130668908,0.723962496563093,0,0,0,0
PRF1,0.474620103241072,0.6677218998937,0.550467724716108,0,0,0,0
SLA2,0.671123764187872,0.876733143857525,0.597932792152142,0.0593702128652203,0.0853424309965888,0.05727766386344,0.0170441350229859
CCR4,0.687506122955043,0.523260968013629,0.71700664569058,0,0,0,0.0151827722967277
TRAF3IP3,0.298433583526768,0.343079820048608,0.409057247633612,0.00704015814492096,0.00607197631632504,0,0
SP140L,0.630407932635749,0.342251791520736,0.437655055211537,0.0772548327407256,0.0583017194974572,0.0652154356873468,0.0748524110310353
TNFRSF14,0.78843283121801,0.454746636888532,0.438393078546072,0.131599675887934,0.105934946184478,0.0677127166303282,0.0755598653455092
LCP1,2.94305871444794,4.38917973153204,4.44741652855947,0.0107807203365219,0.0371925046050338,0.218415655977184,0.0371394430020724
GMFG,1.45911990335068,2.27115073064515,1.36169392500853,0.292946177842349,0.157912135743352,0.247293430626516,0.283836323708288
SIRPG,0.639595615007191,0.398905759463703,1.04636187117697,0,0,0,0
IFI16,3.67855751663001,5.10460401279522,5.29363657638435,0.618374298713307,0.782222865080029,1.85933856590929,1.34918462396535
LMO4,18.3664817100016,18.9046001242594,19.3592145543454,26.7521181694108,25.4610781280635,26.6213973284723,24.9575051329396
CD3G,0.422054794221251,0.428483896970368,0.512387923586941,0,0,0.0137221514834467,0
DPP6,6.51226754151661,6.3001976544884,6.72621023072213,9.17258854221303,8.73623820965287,10.1096005044156,9.88694436554523
CRYBG1,0.285373158722339,0.226011054490721,0.25058403785537,0.068372463186889,0.0544335644320637,0.0456664312526038,0.0362372702975687
PTPN7,0.321121812277788,0.266026012605804,0.461626575597363,0,0.0398389912390104,0,0.00795643079213887
CP,6.84728370098424,13.9310985915185,13.3221131985281,1.15164867680416,0.999720607180024,2.30869180221497,2.38302517757644
C1R,2.93971025268424,4.18945852704758,4.15869076056398,1.21453195524741,0.967543889657401,1.84255966977796,1.63688860713106
PARP14,2.9398338287675,2.95724136108424,3.09920791287152,1.05015412823952,1.15234481448694,1.47958657090976,1.82231604241615
CD37,0.855997312999755,0.517007069713416,0.533317848693185,0.11801274467874,0.0226185130745105,0.113853294355807,0.0790518533546275
TBC1D10C,0.398369684399341,0.300147212521815,0.431750790111984,0.0655652621147255,0.0471237897571791,0.0316271819089734,0.0188226237766362
LINC02446,1.91850160838637,0.974658579683546,1.24178093031632,0,0,0,0
CCR7,1.32795805109997,1.40711474693708,1.59268102996101,0.152284122552616,0.281446270643056,0.0839524291714535,0
IL2RG,0.603354853651945,0.52546810382939,0.528365611526749,0.0395371200167663,0.0170499334969272,0,0.0340512175785305
GIMAP6,0.295535429636143,0.197671619942975,0.388881410988254,0,0,0,0
CD28,0.331423171060945,0.257301884208782,0.298523866492083,0,0.0096331251691953,0,0
AL356488.3,1.93806158554174,1.85806103750199,2.01979098035156,0.850157601468554,0.782124373155441,0.674381026436479,0.455588312754301
BIN2,0.299922030327401,0.379752260572961,0.379474553914473,0,0,0,0.0117183741292699
DENND2D,0.4193762959805,0.241057897132975,0.482858147252006,0,0,0.0381781853784235,0.0426026112949884
ATP2A3,0.718050338429052,0.736402420280271,0.92902817520734,0.134562720962329,0.0955765893400938,0.305458715163217,0.218149103186988
OAS1,0.355321165751499,0.517926515923207,0.602381655348871,0.0110291541587098,0.0475619733692329,0.0744829617209439,0.104487059398038
GNA15,0.460270700961683,0.286765218546005,0.436766062341285,0,0,0,0
CD8B,0.76929901762131,0.674313146115827,0.714314024167064,0,0.0252456096842913,0,0
NKG7,1.43471546305115,2.11985635042188,1.62747910288453,0,0,0.112595022653479,0.0502574120410397
BATF2,1.28492237351803,0.815916718182344,0.44587815318713,0.0767387139565927,0.0661853958530507,0.111050998081227,0.148704684361937
NDNF,4.46181706079883,5.05726107577532,4.02960500129511,6.99660261084102,7.56948003663355,7.96381808849543,8.94620093782845
TEAD4,2.09704760607608,1.2873043423919,1.17207864528821,0.240146239538457,0.124272402600843,0.463364199740329,0.165460141754832
NEFM,30.8733322816713,30.5330432283097,30.8552974327787,39.1431025184937,39.1199651943466,39.8901471491588,39.4288383085542
C3,0.549887528724575,0.27573194209107,0.1903334335471,0.0327577003020758,0.0452044346316225,0.0379237558288915,0.0677099139169628
TNFRSF1B,1.10545631709995,1.25799798834992,1.29636172344853,0.188341989670947,0.162440683449216,0.363407461591353,0.0374328307953044
GBP4,0.256690874030695,0.252485408466415,0.393234403225392,0,0,0,0.0153388869784143
BTN3A2,15.4234476553156,15.0445652027654,14.8020403070146,1.72004999834373,1.55032851700546,4.16351354890788,4.21061051448918
SKAP1,0.366843396669045,0.46553933972196,0.26338467039853,0,0,0,0
GIMAP7,0.736579704564476,0.673569782774935,0.807692654563183,0,0,0,0
IFIT2,2.69579909820754,4.2908743869882,4.29804359925197,0.465652986298418,0.40161511236361,1.2835448205438,1.21458476161606
FGFR3,19.0830055472975,18.5125621282698,19.3036545201357,25.6712367257377,23.9754139099117,26.8619719937913,25.8119186320225
APBB1IP,0.209150891243327,0.25501240306415,0.222972677057256,0,0,0,0
SH2D1A,0.619381261695824,0.497324155747085,0.517667156949786,0.0178188196025922,0,0,0.0153464011294488
CYTH4,0.360387252303061,0.207935600898564,0.123493991332335,0,0.00763801597979533,0,0
MT2A,11.3239348206577,10.0296044390654,12.251248821544,6.38437744012078,6.84674927585612,5.42995780918182,5.60704806778113
DLX6-AS1,0.0250294504310613,0.0290645497218204,0.0152477300266241,0.147613488429098,0.237651450846366,1.05383945404539,1.14135963592751
DPY19L1,19.3340087754073,16.1785251235092,15.037968695062,10.9331031911288,11.4908621567663,11.0759838567302,10.9580050809584
HELZ2,5.30964939032066,5.15042356766838,5.28628349274897,2.87592735755971,2.54282250343033,3.72995507975955,3.28693304641688
HAP1,6.83860340847135,7.47713331095814,8.05921000259023,5.26937113924242,4.85475143208665,4.35620426508247,4.24373490361645
STUM,1.83461384713318,2.20277092428031,2.3519085364841,3.24944277873646,3.73273399653944,3.57407182195806,3.4137755135719
FMNL1,2.0576396826189,1.7452255053531,1.84118956498233,1.0370665905137,1.11184650802823,0.931034212529987,1.16608340662275
IKZF3,0.110928550231772,0.1255914972382,0.177388934325527,0,0.0047020200291286,0.0105192192427061,0.0140859353292482
CSMD1,0.808666462499559,0.76501189005517,0.664376326282231,1.22802865476294,1.27550456781182,1.27761189965718,1.10285531320104
P2RY8,0.34233859155403,0.31440881386338,0.284386065858757,0,0.0211068923308002,0,0.0105383898314358
IER3,9.24461849265627,8.16413127690088,8.27616931329509,4.54676880192812,5.34432428726691,4.69706411795772,4.19312117349781
TRGC1,0.271104500786222,0.354161652397831,0.301923206586714,0,0,0,0
FOS,14.0143046767025,14.1983493947625,14.9208621117992,8.67789721924514,9.27204660162728,6.40501550267373,6.08063465974612
SEZ6L,30.8251960760717,35.3258042306946,34.0034201358549,43.4566538953902,45.7347473360126,49.1628314065293,48.3710191665073
AQP1,2.27582757510443,1.69587755430935,1.86427691752669,4.12981620437139,3.54817305995442,3.86166510008918,3.25583170349129
WNT5A,5.95334048738812,3.85267502272315,4.06292226357192,8.99887728271295,8.84282342403832,7.84911517085616,8.42363688287164
SLAMF6,0.202143650895772,0.325690718396803,0.438701236081933,0,0,0,0
KDM5D,0.11731722822779,0.10983577188783,0.0536014992143801,0,0,0,0
CARD11,0.353783598062326,0.225950168292051,0.363693346366405,0,0.0299922348320708,0,0
RPL10P9,16.709967238867,13.678464284179,14.6467862544159,5.32923599109715,6.78508051161437,7.75290921488005,8.52389083756518
CD27,1.6731329629639,1.42286327689405,1.88862601567008,0.270871332880824,0.0667486758177575,0.149328150611351,0.466574130224972
HSH2D,0.258648294139592,0.519282487539462,0.447820176926732,0,0,0.0309818558507954,0.0276578459437152
FZD7,14.2044022944491,13.0347135805059,13.0948139638296,18.9882679481403,17.7549056111458,20.0786190176776,18.2288282836961
HLA-F,7.04191911566906,4.43126211188783,4.87722102947768,0.012565920226425,0,0.109107221974784,0.183980093135036
GNLY,1.00064751212024,0.625877118753197,0.623440249589084,0.0894153156721361,0.185084823801451,0.189780368402332,0.0770086533241104
IL12RB2,0.230083318974967,0.256853276165304,0.415716104027376,0.03700738794244,0.0212786870682881,0,0.0106241646525824
CASP4,0.204000906049169,0.173224876565587,0.192238866376877,0,0,0.021763301994419,0.0259044543871952
PTPN6,0.470975739225216,0.342619051129325,0.417713679705715,0.065355830253309,0.11273583498068,0.0945784703163331,0.0938124980203078
TRDC,1.73464520424934,1.24214821210781,2.99407179865158,0.0757794800321353,0,0.146217147473615,0
PIK3CG,0.117008108212435,0.0978274513705981,0.192456951247517,0,0,0,0
GRAP2,0.216713886583655,0.199151562452948,0.25607380203235,0.0264432434360925,0.0228066961800577,0,0.0379569307418192
WARS,23.608781326577,26.7111024355526,27.0249287304968,9.58554404231591,9.34791163546218,16.1938135522209,15.2546027136332
PARP9,2.65495036855348,2.74492120919604,2.97227824430129,0.408995537788119,0.368544098411986,1.22496531694163,1.05148087398461
NTNG1,1.63504895592774,1.68232598442029,1.33218906648898,2.40623483542618,2.62633906656541,2.47119460011218,2.39632928435122
C3orf58,11.6085605795582,12.1099951889269,11.3126284020708,15.8701870046523,15.3686180209809,19.0905712502456,17.8902006669837
AC136475.3,3.11967199523913,1.46153453995337,1.47450868333046,0.126886571216599,0.0547183912226966,0.367243068073265,0
STK17B,1.75749260815536,1.62368046915793,1.54173552299598,0.555562631724956,0.657951233060753,0.935967515439006,0.935528740706193
GALNT10,7.34227365416515,6.92260170780419,7.63552743486826,5.28665838974188,5.46975381772611,4.49350258089646,4.75010592169711
TESPA1,0.128875796269271,0.125066637249741,0.176647607435809,0,0,0,0
FOXA2,2.52344340123864,2.71152038825831,2.55758997511987,4.73716365379526,4.08569593470738,7.27996247121802,6.95021586610576
RGL1,7.02795619038627,11.1539891114081,10.4099479202216,5.13214921506986,5.00294222029345,5.32831271434481,5.84615437710191
PSMB8-AS1,2.015306234221,2.00706730381169,1.88489218668692,0.195760419970252,0.0241198444139001,0.566582078370338,0.361281498654835
APOL1,4.11438059244137,2.41097129992308,2.7026373991138,0,0.0267449937206701,0.1495827595638,0.200301279873709
IDO1,0.368809365719987,0.237193820557149,0.233316921373357,0,0.0144304864923395,0,0
ISG15,16.5169192668163,18.9313705164973,18.8661897420816,8.00153999574173,8.10134565902878,11.6911564037352,11.2857531757621
NEUROD2,6.56582570101428,3.54324775555576,4.12399432771278,2.22021007822443,2.14104772063944,2.52143764082985,2.33372490869839
MYO1F,0.238076621786473,0.220538022755861,0.482074133806134,0.0638217635081734,0.0660537837663152,0.0369433896997319,0.0879460620112241
IFITM2,9.20347509534755,8.74122831438288,7.76625539172175,2.05090802731171,1.4943830240599,4.67364206960382,3.13677256423353
NNMT,1.06174469507554,0.794952773727505,0.608190631973236,0.299068040414594,0.145090903755968,0.126230630912473,0.209276753463117
HLA-DRB1,1.16678060931336,1.27839677009754,0.980206341969884,0.088789626726017,0,0.171320335526449,0.229409342188961
DTX3L,2.96399271437288,2.89580564785869,3.52243741017833,0.306837158412327,0.417008598411552,1.09438601176571,1.32131258395218
EFNA1,4.64576108266858,7.68272034279426,8.09092358257582,2.62168945491247,1.70512765401329,3.31709637435219,3.31285221199237
TAPBPL,0.928626458151049,0.871934212439609,0.954637993222733,0.308062127106799,0.206652895332894,0.396272319376422,0.339016827460025
ZC3HAV1,3.52195116151172,3.74534011200606,3.55708433552434,0.993829246323086,1.40002004014841,1.98152199854954,2.15694925776134
OSMR,1.32181866693101,1.62738365359373,1.34337730056425,0.235767771719719,0.163987372635625,0.594325623129441,0.563311751076109
JUNB,12.4284469579184,16.7341380757975,17.523158413052,7.73450341251069,6.87768086599125,10.4119463255937,8.75265967449899
EVI2A,0.714741947992647,0.536885807678894,0.183690603717653,0,0,0,0.0226898504386152
PCDHB15,8.00317594857384,8.76120281854051,8.0339983948354,5.65035346259029,6.26734672680177,5.75259098499629,5.86067483431527
IRF8,0.313638549134583,0.224764349720127,0.429898405349156,0.0105697841191665,0.0273485953805806,0.0101972439152463,0.0819287334996802
AC004687.1,0.512387506485959,0.758614259436153,0.897408669423893,0.0671522776900153,0.115834625111431,0,0.0578346833949196
SLAMF1,0.162534102061311,0.181187408956866,0.103965123842227,0,0,0,0
CTLA4,0.648465496915642,0.496984786051722,0.681443498978424,0,0,0.0737918314352823,0.109791309014888
CD274,0.855780821310938,0.594285494253006,0.601935506802625,0.225788908372283,0.13746197600249,0.23064438063024,0.263092903101889
PECAM1,0.131158463697162,0.115265718870682,0.220634692788589,0,0.0242597326725192,0.00678414397351481,0
GPRC5B,25.4147507951216,29.2545519680171,30.831762038153,20.8277064963079,20.8926258731808,21.4200335375027,21.3561963676118
SLAMF7,0.162708978397069,0.160043254466555,0.0787136851436497,0,0,0,0
WNK2,7.25857497196623,7.20127798725788,7.12921261559959,8.80139788995754,9.25967186881307,10.2340924496307,9.90514263364081
SIT1,0.766886601225532,0.673961350955254,0.955597187388242,0.0411162212683779,0,0.119001144891864,0
CD84,0.0949634687721592,0.0731283541579962,0.0411046180766352,0,0,0,0
USP9Y,0.0823301689893194,0.0688341237729699,0.0282120999302349,0,0,0,0
GPR65,0.122752424891594,0.1336329764272,0.140212015442746,0,0,0,0
P2RY10,0.46180238382678,0.214500568174393,0.38682340943722,0,0,0,0
SLFN12L,0.259601859708902,0.120581331662367,0.0658946927699126,0,0,0,0
SNX20,0.128626223000762,0.12602467557952,0.143248236701725,0,0,0.00914810098896444,0
PTPN22,0.318448449666028,0.370383247069617,0.380169793770079,0.0242332780915556,0.05225162830504,0.0233791574907845,0.114789580910969
GDF7,0.967942343944653,0.689269269850266,0.637355584321937,1.24804116462813,1.40946583278732,1.43622464274011,1.39299482969223
ICOS,0.157396918343986,0.191910090094212,0.383539498726411,0,0,0,0
PATL2,0.504165726938955,0.440772029244439,0.239209750764573,0.0571800729649313,0.0986330254695432,0.110329434270596,0.0787938465870839
CARTPT,1.21729488017498,0.834872020228933,0.677837462156026,4.21772632284122,4.87605663889095,2.51070233490878,1.89353892488506
SPOCD1,0.346031318090671,0.24905037299352,0.277419911768455,0.0924113913165348,0.0996284046256578,0.0668657103478493,0.0795890138462196
