gene_name,GG7_with_T_fpkm,GG7_with_T_1_fpkm,GG7_wo_T_fpkm,GG7_wo_T_1_fpkm
GMFG,14.1143736379,7.42934301985435,0.411070885027633,0.154911999181868
ATP1A2,13.4441857253264,19.5832236558464,46.3569775975642,46.1784355770149
LSP1,9.68294599784977,4.90370123414878,0.00945384359281308,0.021376076938413
CD27,15.7600582663954,7.26205107596756,0.144798018603114,0.204626665585979
HLA-F,14.3616222339439,9.22051849612124,0.199839273716988,0.0797393639271018
RAC2,27.9214146073499,14.5366598167904,0.100792459631907,0.205111562897794
CTSW,13.9132894157264,8.0227036280185,0.0890773151092457,0.0671375447297801
GNLY,5.61648479369681,3.32587490700898,0.0669174717241531,0.189133791200413
TMC8,4.80084989434386,2.3995548576369,0.0280498085130598,0.0211411319638197
F5,5.9656725425911,6.50811348059212,14.5608183543748,14.5672574028094
IL16,4.84925696463449,2.40268049333598,0.0506445856367764,0.0381708084638637
MYO1F,2.79227121350824,1.00351314214257,0.0417930881861252,0.053999035859395
IRF4,4.41243946555035,2.25223216675137,0.242312045373472,0.322864657501376
PSRC1,16.7383786724748,14.3783592799604,4.80914540069836,4.83062276958451
CXCL10,20.6492242486803,25.0621874384691,0.130207401932647,0
SP100,1.26001044294426,0.731080011331892,0.0283158274610227,0.0228660325310057
TNFRSF14,2.89539077524569,1.80965049867225,0.188768280402758,0.074230223116573
COL2A1,1.84261668101431,2.10408864437852,6.60994046281616,6.34717279961214
NTN1,94.9664475770272,84.0605681441908,166.805820224266,160.701722905012
ADAMTS2,1.84825822551337,1.69673985453727,5.25270327741495,5.62763195744377
TAP2,5.20560193762106,4.3814036955183,1.11028809334994,1.2552356866415
ITGB7,5.89978332514664,2.93356255428583,0.0227812102466404,0.0257552866303263
GPSM3,11.7386748339264,6.2443815084397,0.825911028440094,0.591364441321291
ARHGAP45,6.3166712347769,3.51215501917142,0.859143421536994,0.693788710667433
OTX2,21.1305663630346,23.3861390895071,9.29725419569936,8.80032247186056
P2RY8,3.91491823615867,2.13086131654528,0.0228936091310149,0.0647058978417201
DOCK8,2.81209696340781,1.22135815720757,0.00740587660441059,0.00418635517231906
RFX4,22.8312703183025,24.0309071489546,43.3583929787526,43.4720798529717
SLIT1,127.185823273465,115.225991214259,220.739751699386,207.313539812515
CLEC2D,5.27528230311668,3.37459156226806,0.873065241534302,0.83774280425756
ISG15,31.551540994643,35.193321597151,8.62440695819134,9.50502821760162
LAP3,23.3265775178063,17.6696340757324,7.64608136939444,7.33314931926375
SELL,42.1860970611515,18.9403943584608,0.636845597415899,0.529401098121523
IFITM1,59.1814559127271,32.6710518564081,0.850688359293297,1.44261799238115
UBE2L6,61.0001645216122,62.0582907949615,31.5726576316684,30.9667112065066
SLA,1.93782665138507,1.46760411330729,0.147035306307078,0.166230697040122
PTPN22,3.50019055407846,1.74129523551809,0.0566747741034841,0.0640736394573018
SBNO2,12.7371829595525,9.9682064434317,4.41392481021786,4.25861876410735
SLA2,5.73346970125756,3.0949981916075,0.0370266968136364,0.104651287078792
EFNB3,57.8198593719345,80.0653710298567,150.763521701942,161.8490229317
TTYH1,38.6288729704738,39.441493542421,67.0151780495908,67.4854574138233
ITM2A,10.0303450545847,3.98045797705629,0.298632676104912,0.393888871639904
ZC3HAV1,7.15504810423804,5.62895653970901,2.29949275991121,2.04611756539306
XAF1,2.01557207760703,1.24809780601244,0.0154319883772027,0.0697865090796625
TRAC,53.0943098656486,25.6138526125938,0.941335479545861,0.709484258548106
AQP3,5.82430949387145,3.29902705086442,0.311438450181953,0.430340282473021
TMEM173,3.0108906602604,2.2043600458044,0.0928023664683597,0.164870627700703
SAMD9L,2.75485349403186,1.81004549631116,0.314760654314549,0.299239611594128
CTSS,2.28656035601405,2.19273685451768,0.132794303957799,0.0545929230797029
NLRC3,3.61828476125403,1.80052672686157,0.0152681129397541,0.00863067898522973
TRIM38,1.39697627620985,0.764402285639959,0.0271121329850196,0.0490425749030031
CDON,2.60643344482345,3.08942687920751,6.78464093345805,6.95722941231362
UBA7,5.06063508880043,3.77515241019882,0.909646958452238,0.545941242441271
CASP1,4.16301104764765,1.75864281936317,0.069012035637639,0.0624172197893412
C1R,3.41785194450896,3.24473558144106,0.771907534176076,0.637350344977228
HELZ2,7.1616577117084,6.83486011867174,3.40529154267083,3.24248300624704
ARHGAP4,4.82812293814548,4.10816262432254,0.969601785861177,1.22027901864499
CD74,50.3795454248154,32.217153116458,0.176336154878636,0.561823589997684
IFITM2,35.1577415427854,25.7671732227277,9.98993718107229,10.0225955141451
PARP10,5.10353550611669,4.07492219603136,1.25213204550381,1.21473552151438
COL23A1,17.7748151553275,19.4244309434619,39.6701778170708,35.517668681248
SEPT1,6.76892400810158,3.56565595453329,0.714118281218466,0.834713754187812
APOL2,20.3839687414674,22.2940709095122,9.77168431082599,9.85485310524436
TAPBP,35.8042975160042,25.4155483447374,13.3660370376304,13.033779646355
RGS1,3.7393283590481,2.56554745749788,0.247953857457361,0.420486177036041
THEMIS,2.80713064675614,1.54138608952188,0.0710716661280081,0.0535666926853061
PSMB8-AS1,4.74383191853476,3.9480681352092,0.209292881835357,0.088730988767677
TMEM130,15.9964708129342,20.0895378093976,37.3806658415605,37.1993110452304
APOL1,11.3926296342186,11.0361669577636,0.130540413190787,0.393553075500399
BIRC3,2.16961597249758,1.02456516783628,0.135784255274269,0.084430954595332
APOL3,2.61661290553343,1.11772730415775,0.0259488060791041,0.0195576070819339
ALOX5AP,6.06452688446416,4.27620421485348,0.327378610573514,0.100941200633083
LAG3,4.30292463611366,3.45626926783991,0.434251911157573,0.528708164747018
PAX7,3.25871023395424,3.65308394700848,0.921702578420109,0.840936830660958
CCL5,33.0301008422286,21.0180716424511,0,0
AC008105.3,4.37358294699785,2.28200757632346,0.301938325965892,0.310323848858542
SAMD9,1.8514308788396,1.04964532672924,0.111687749578989,0.0589253155166625
P4HA1,51.4914403811243,68.0897005882852,118.815832917783,122.424303472423
ICAM3,7.73468300786128,3.86189422541949,0.778596125454882,0.723754111431898
ALCAM,26.1479233651314,24.2023258706697,42.6872788064936,44.1044430934412
FZD5,8.33984161456977,6.95845616724929,2.89142733927954,3.18287809887314
KLHL6,1.09048864396918,0.642917141427515,0.0387189846824182,0.0601888788780301
SYTL2,5.18086591053713,3.64221814766139,1.59135697696898,1.44031144380566
ARHGAP9,3.14567998358292,1.74527492792983,0.298661799634861,0.16882597921371
NEAT1,18.8085433317441,20.3259307682384,12.3483765528725,10.9062858017588
OSMR,3.11669025086045,2.46242402027012,0.576295710365963,0.699792391063061
TENT5C,2.9955713629408,1.77245143091624,0.284006546660256,0.331117327411427
NDRG1,6.19891997317797,8.24528752709106,16.0611486424244,15.1502058530021
SLFN5,8.62962993991575,5.48713880881685,2.39740168862375,2.61338958373278
SHISA6,2.25677478219201,1.84452078444832,5.47704830833845,5.34616260809714
ENPP2,6.84987498289485,6.58716127749247,14.1161929259458,13.1205559717233
BNIP3,33.2126007920947,40.7102419155243,66.6652117057451,71.2937748122109
DPP4,3.11916637272109,1.63905832478686,0.254747961457366,0.195843528612334
PTPN6,2.47886829034433,1.11419133314163,0.0305697553748839,0.0691212453925885
DOCK10,6.56052151623925,4.95017488141582,2.41047247480178,2.25389051628125
LIPG,2.09311492600072,2.9126401611929,6.12713610827173,6.21848451261307
MAOB,11.125619767885,13.6409136690641,27.383278697971,27.8443735644649
TIMP3,11.566456956502,11.5034034165411,21.9667213525095,22.8411903725262
SCUBE1,4.23631523005414,3.61845024268747,9.0515765102555,7.77955677143984
STAT4,4.06951056938562,2.37125687086156,0.426677546980964,0.530618112140193
TAC1,31.7667546978238,40.1384881855024,16.0044759121281,15.2208423772418
CIITA,0.556251440027497,0.339979149250092,0.0344258911117391,0.0361401626457676
BAIAP3,15.3645777230779,18.979366431314,32.496682882343,33.190072262072
GSDMD,2.18521656173504,1.34332522465294,0.159628777349798,0.101513384921269
SPN,7.23701882635947,3.33026356118358,0.0553143338473019,0.0156338985898797
PRKCH,2.56244121677614,1.81195197061931,0.491170681806387,0.509562791376564
TRBC2,77.2497070284775,42.9596696146965,0,0
IL10RA,2.5278452115835,1.49153857488415,0.365390704806304,0.313380358749793
RPS4Y1,14.3797721165614,8.39352478979369,0,0
DCHS2,1.01598263803222,1.06114855450667,2.50097130839275,2.36140514294511
TMEM140,4.33814111372318,3.29028675138923,0.286872857868038,0.399167970222194
FAM78A,3.49945782283165,1.83690134631196,0.389840819316077,0.356784955380681
CCR4,4.54478052180909,2.47384720319167,0,0.0559334924348103
IL12RB2,2.04072497542446,1.3139506166134,0.0461598928850082,0.0391395340460633
CDH19,0.173552656635563,0.16127216054171,1.48721741135192,1.31147090216468
IFI44,12.4773970805902,14.8465346772294,3.75671993799788,4.78513131918379
APOBR,2.45280431814692,1.54475933945042,0.0942218119470424,0.0152174893711092
CD3E,20.8307125344103,11.1417287790282,0,0
ARHGAP15,1.47918377316247,0.874174891416902,0.0491885334637949,0.0370733823933479
APOL4,2.1040434479574,1.59120391253239,0.116612523549458,0.17138710441814
KCNAB2,11.5097413192295,7.61957674806097,3.64045364581147,4.09150309565621
LTB,9.40237063570908,4.41707112279777,0.0665033245050134,0.0375926512672612
SH2D1A,4.36930999174471,2.34987547835694,0,0.0565363027713056
CD36,1.07806826710091,1.52615640159692,3.53254596258007,4.04145187571484
NMI,2.58054846693982,2.05436634391207,0.22000561016206,0.16581816004381
IFIH1,2.70888923418954,2.20325302491047,0.479636349797317,0.316314046880753
KLHDC8A,28.7632511362092,23.270366869159,12.5121788260888,13.1973270187703
CD2,20.6030467662897,9.83462416530352,0.151999111249547,0.034368504881028
PLAC8,2.73504212585295,1.28088519514597,0.0794829507774687,0.0748828441412483
CCL2,14.2344638137229,7.17636753057054,2.1331460368986,1.91767950648854
ARHGEF1,9.8203954842706,8.36381775993272,4.20812954018176,4.65727068406513
CHGB,33.7142969814595,36.7159988694364,58.8860175853036,58.6717668169304
OPCML,5.37754611672055,6.15552208491471,11.4359978038189,11.6048658229263
JAML,5.6718794849134,3.05630182527013,0,0
CRYBG1,1.29406642530115,0.569100756999318,0.0836420017812958,0.0389370578240526
PSD4,3.47673407073534,1.94555989419467,0.106320223449839,0.1845932857384
CD52,43.1227306840364,24.5171630414115,0,0
IL2RB,7.98401302279041,3.98431450924706,0.141178068138036,0.257829598638333
CARD11,3.67944905693141,2.0969834956012,0.0108437012019541,0.0122593413416711
CD48,7.36109227582189,4.28272655043935,0,0
SIPA1,5.83029850106309,3.78436802086929,1.03875827934271,1.33507063562266
TNFAIP8,1.81054995436638,0.966624066406083,0.175619117026455,0.222612306195819
LRP2,8.46475865072406,7.86601491624221,13.724020320407,13.5850963710579
CSPG5,10.6936421157748,11.8848643275985,22.4226331624994,21.0279910753862
RASSF5,6.02936259187816,3.4976362180329,1.36822296319822,1.3400465296201
PSTPIP1,2.35857594246003,0.991022479819425,0.0571187349570253,0.0258302236773706
LCK,13.4338800309677,6.9344614055988,0,0
LGALS3BP,99.3829143718765,93.4960051484263,62.3774834883589,62.7281216330017
PIK3CD,6.0709442884003,3.26334165917376,1.20106663488346,1.18471471263139
DDX3Y,3.93660253859042,2.0979995984309,0,0
RHOH,1.22726521478005,1.02605995361601,0.092690014935105,0.104790653199599
JUNB,26.8613740342629,22.4536925234215,10.6850197216729,10.5897672407759
CD5,11.6642903161958,6.31499923020296,0,0
CNN2,27.4530306041993,20.3982515003747,11.258492853857,11.2243199626692
ALPK2,0.8696219215322,0.811849972842565,0.0487086962165603,0.104016566092586
FCMR,4.89791023820228,2.5733487082009,0.0217382033890962,0.0491522314269557
C12orf75,11.6543863445879,10.4476573071321,23.0851486435775,22.9704639856308
SLFN13,0.923332131432766,0.637793449568641,0.0218850044195939,0
GVINP1,1.5149554962253,0.623147371687831,0.00604898098573096,0.0136773452702645
GIMAP4,8.5033679207378,5.46839847600618,0,0
APOBEC3G,2.96632357473416,1.81543154566762,0.291020847578726,0.466986880005669
CASP4,1.49653288593907,0.832720888486178,0.0211030739626231,0
GZMA,22.4989470843795,12.2790530467037,0,0
LCP2,3.76334225625542,1.58542733859985,0.0493220749452215,0.0238975923641273
ACSL5,2.0118341953335,1.09974212214538,0.0481976407531613,0.0272449101488413
SLC6A1,3.0109049859651,3.40704646449739,5.94867434436875,5.87277186655491
LZTS1,16.669814792554,9.85365552371163,5.19716021818513,4.87446107485253
DOCK2,2.30997140804627,1.32331071686284,0.015455352477698,0.0524191246285353
ADGRG6,0.319043571315418,0.549806164216669,2.00599001754751,1.92734989658381
HLA-DRA,30.9628786478885,18.5216036627137,0,0.0450818122619109
OAS1,1.40778674054414,1.57568801447807,0.175399661709958,0.0816521200458302
CD3D,37.1869726794927,19.2141283886734,0,0
APOBEC3C,9.56030021109005,6.53066406247576,2.08294878606237,2.47773991594207
FERMT3,4.43832899591691,2.12115497260437,0.366245477582241,0.357596110309743
PSME1,47.5672653562366,38.4581130284501,22.124584392176,20.9629161385874
ST6GALNAC3,2.36148641760635,2.93810823252484,6.14301142139943,6.31506674017339
IFI27,14.8712069494834,7.62984152631815,0.960024480707169,0.681825721019304
CD226,0.873489833660732,0.483627278327823,0.0261980576993096,0.0888546057779854
VEGFA,15.2747504264053,18.5665147562763,28.4085464701424,28.7983778840802
VMP1,28.5401270999864,22.4883721008012,14.0518562992577,14.3844616475714
SASH3,11.7967152871813,6.07385102752847,0,0
CD96,7.10090001859551,4.03443497207988,0.0354330451632057,0
HCST,12.3327140669578,7.97573706196163,0.333059063997376,0.658944596846202
EPSTI1,1.4236675277871,1.06785489892403,0.0103658207874894,0.046876295446991
TRBC1,47.6265027209383,23.4867437803652,0,0
LGALS1,46.5266404991776,28.9585515571438,13.8401345442804,12.4965635008813
SAMSN1,1.33433039616588,0.969623593582887,0.0295320934759486,0.0222583296799406
SLC15A3,1.10837682250159,1.13839482267968,0.108456508703624,0.103751539170923
RAB3B,6.86341032395215,6.88410131445959,12.1046250813176,11.1959017035622
CYTIP,4.49090281627801,2.74482582690943,0,0
CD8B,8.65230755141074,4.80044235809884,0,0
IFI35,5.89850326576499,5.09629836059531,0.284568837878143,1.02365189525272
ZFP36L2,42.5080042573819,29.2142598914635,18.311895526346,16.049905802682
CD53,17.5223665485698,8.23027591047062,0,0
ITK,4.44120522168663,2.23006933665859,0.0118645517335188,0.0536538537380251
CXCL9,10.8023227274655,7.60874990421458,0.0186282122472985,0
SRGN,27.0025172720788,15.3872147798165,0,0.0472989505698737
FYB1,3.95535329183803,1.87101218208582,0,0
PDK4,5.75892187825094,8.69606326698818,16.3436077348626,17.3790934952932
GZMM,7.32116730594719,5.90580358487452,0.594131552522303,0.366379172668228
CYTH4,2.52849966882132,1.24274583572119,0,0
TRIM14,3.49352072841395,1.69517122342307,0.466641996321062,0.422049513221766
SP110,2.46275391097014,1.53858104625182,0.394055205033166,0.428687648136569
TGM2,2.2407211586925,1.23976468263124,0.279469545611536,0.366219599857833
GPR171,8.49992264632069,4.16270849148664,0,0
MYB,1.75998128258282,1.05800174354288,0.0743365032697583,0.178587335667064
LAMA4,2.76688665614689,2.32312721420334,5.20334650867952,5.24950927335585
GBP4,2.0938489274524,1.33997766424961,0,0
DGKK,2.01655674911342,1.71244166688342,4.78232257067273,4.37829788966224
TRAF3IP3,4.56405417336528,1.80924473885657,0.00658597439452875,0
RASAL3,4.0228920007659,1.4385986617346,0.338021864619853,0.345168158826509
MAN1C1,11.6905192569432,8.77916613536984,5.36086349175745,4.99306293839875
C8orf34,0.261841516440358,0.38659850809732,1.36609255526098,1.36855654863475
IL7R,9.07285175282945,3.6685956889432,0,0.0190444619456257
ADCY2,4.20088866311302,4.7628161970542,7.97429389142536,7.53142338820949
AKNA,9.29669897252123,7.53575014325603,4.58846904861718,4.43086895877089
GBP1P1,4.40257045302051,3.82404268427346,0,0
CST7,13.9424366479099,7.68730631915485,0,0
IL2RA,3.63120167199941,1.59489293143495,0,0
TRIM21,9.69087804641254,9.77949699699637,2.93705778791776,3.38031795000663
BAALC,31.2139468053342,22.2252969287349,13.0253008728421,13.700720287913
DACT2,2.0831250436996,1.72568467690239,0.193384045683534,0.314280973949954
EMB,9.02936005334851,5.42220502785356,2.54381225187191,2.54660357034374
IL2RG,4.43238393511869,2.49001878598711,0,0
GIMAP6,3.12634287271341,1.74452543097611,0,0
FABP5,63.7082807433634,54.4070307614715,35.5593468241907,33.2559217502212
ANGPTL2,19.7927678763191,15.3706592794415,8.68843960687317,8.88792159872778
ADGRE5,4.67373241213898,2.19392465741766,0.597473429603988,0.814856688375825
BATF2,2.41655597846987,1.54070485299517,0.0717880471977466,0.142029900797019
IL4R,3.70025806641524,2.75459636003648,0.943926343701758,1.02799381879892
FGFR3,21.8788039664585,21.7680159136464,34.8698000740025,35.1251295009635
DDX60L,1.19859268096979,0.85751788160365,0.235135972953725,0.223109725705541
ARHGAP25,1.85725535560259,1.1674779222781,0.22468658059104,0.169346206002189
FAM129A,3.13041562030855,2.58386048520088,1.09130350917463,0.634117798848857
CTSC,2.17034275731702,1.77694498577785,0.656953973291908,0.737666498161799
NNMT,5.93325341246185,1.88034830828248,0.489604811104056,0.336067226728051
PIK3R5,1.4100633109863,0.626782769427493,0.0476004677462276,0.115317185641978
IL21R,1.20683698457245,0.759309568747689,0.0373450166874687,0.0105550978041423
C11orf21,1.97500360673345,1.02155678163572,0.0121555850339599,0.0274849819934489
RGS10,15.4434140339096,7.47854560441741,2.44606876474111,1.75142120480778
ENC1,45.9586869824361,44.1475519271095,67.5787529670073,67.6045563790497
PLXDC2,4.7615325189334,5.29614849297706,8.9719292703695,8.4947665661021
ERAP2,0.839562730240267,0.664948889369093,0.0618932516866586,0.0466489245717429
SIRPG,5.33384132596648,2.53043356981993,0,0
GALNT15,4.34329016639274,3.16032283734422,1.33269322210924,1.18038924372447
PAX3,1.67366058597036,1.44663504733812,0.417897040086139,0.327083056592275
SNX20,1.85533038146798,1.08215469560574,0,0
TPPP,15.4374828699401,15.869909026857,26.1987152299128,24.6840514671129
ADA2,3.50582747016214,2.27333713987874,0.955851580180198,0.954673671428702
STAT3,35.7360912381802,35.6240173455523,24.9819715862369,23.7707821713281
SLC4A4,2.53803174189393,2.53101085211833,4.97045308246406,5.22353053986274
LRMP,0.921903310104069,0.607076232768355,0.0231654923862017,0.0349196488322215
PTGER4,2.27874944870042,1.09458236909955,0.167517525940109,0.0874093204169341
APBB1IP,2.96935909288156,1.30921720281009,0,0
SP140,1.32972053367785,0.784981118222548,0.0914390927223178,0.0620258542048506
GYPC,5.68516981621093,4.21067565435344,1.63353588405743,1.46835199644251
ECEL1,37.9092259165708,32.9633350374527,20.8149587778629,21.0082458648237
FLI1,1.82217546981539,0.914349209767316,0.143655156121482,0.268328358837414
TNFRSF4,4.49925934250569,1.92964342235613,0.118631729361064,0.0335297615893353
KDM5D,1.16687247445642,0.550776041888089,0,0
MYL12A,28.0414027995847,19.6861372918881,11.5295143425945,11.7187705020546
SKAP1,3.54708073153953,2.28180618083675,0,0
HS3ST3B1,4.09774411195427,3.41180615841752,1.21730698702674,1.38697761145644
ABI3,2.51849213456493,1.53996527240398,0.0415645778156334,0.093981628168153
PTPN7,3.39018335433994,1.60878947011097,0,0
OAS2,2.91847743284861,2.18690610803543,0.00814835593192813,0
AOAH,3.78552461311075,1.93168210071071,0.523500528795875,0.2959216394628
TTC3,51.9508018286446,56.4532776595241,78.7777161986371,79.2127434058709
HLA-DOA,1.65593113061051,0.942710545619189,0.0127221589126615,0.0431490924939526
UBASH3A,2.35233669775467,1.43732010871554,0,0
CD84,1.13368983355587,0.523285033070508,0,0
ETS1,14.9201390889585,6.88405861732121,0.949572402736118,1.00896488486582
RCSD1,3.93434584885069,1.85527854502163,0,0.0201835325971479
GALNT10,8.76546740800226,6.34114882919614,3.72014059561379,3.89242964407719
SIT1,6.21493763626373,4.58805320630794,0,0
GIMAP7,8.24430390565625,3.81917129231897,0,0
MX2,0.575928245703483,0.304027750493133,0,0.0132685030340874
GFI1,3.30344153945038,1.35535058398913,0,0
LIMD2,14.0205674947939,8.7095803523238,4.63620673789772,4.85230414297221
NID1,1.51580369410761,1.48659709514352,3.99521784020078,3.86731835611045
SLAMF7,1.83916260340306,1.12613550050934,0,0
KCTD12,2.57610690331342,3.1416075945269,6.08395915754821,6.60939199079685
ABCA8,3.00345043994203,4.01219545324207,6.90508046509884,6.9956001907516
PECAM1,0.992061789805452,0.42800829100076,0.0263133401508431,0
CSF1,11.6870320539262,7.97675085387386,4.51251078739191,4.35607795410772
ANO9,1.22535389469904,0.601906053022274,0.0246695512603179,0
FGF13,6.40489109849723,6.63499916816953,10.0127924384302,10.0448233113914
TESPA1,1.98772188949054,0.853635209171822,0,0
DBX1,6.27506040252758,4.61238379149291,0.702742557677071,0.919930313982182
SEMA5A,2.61340430955892,2.12374784811238,4.71721709030291,4.6843047648782
NEBL,7.55018881218138,7.18172545826419,11.6855946000477,11.5882775307137
ZNF217,11.1190506435339,8.99940924209747,5.23542876355234,5.37743383667071
ARFGEF3,3.03050446529274,3.50959094707937,6.63533489362063,5.50787806461311
FGFBP3,20.1634772157184,28.3629887374711,46.7093089696052,46.6172509600887
NNAT,638.973975608729,621.078946578204,877.052034572296,929.817116230529
HSH2D,2.54843536064981,1.33023428948295,0,0
TRIM25,8.65143827229859,7.04406786807305,4.44818415847711,4.16037606475566
LINC02446,9.13190890997632,5.52635845985325,0,0
AC125611.4,2.1886131466649,1.58322343298964,0.281793071489378,0.332432374624557
ERAP1,11.1473887115176,8.19721323296159,5.062372010999,4.96790790076126
