gene_name,padj
MYBL1,0.521153418811513
HSPD1P1,0.521153418811513
RIPK4,0.521175233828266
ARID1B,0.521175233828266
NAA40,0.521175233828266
PNPLA4,0.521175233828266
AL355472.3,1.0
LINC01711,1.0
KLHL40,1.0
AL353764.1,1.0
PLAC4,1.0
TREML3P,1.0
MYLKP1,1.0
NWD2,0.521239442865173
SMIM14,0.521239442865173
AC116614.1,0.521312236766717
CROT,0.521312236766717
AL121890.3,1.0
COPS8,0.521312236766717
CARMIL1,0.521312236766717
AC012378.1,1.0
KCNK10,0.52131425984199
POGLUT1,0.52131425984199
FOXJ3,0.52131425984199
PRSS35,0.52131425984199
TSPAN10,0.52131425984199
NEIL3,0.52131425984199
PAQR4,0.52131425984199
AL449403.2,1.0
PRCC,0.52131425984199
AL672207.1,0.52131425984199
AL139041.1,1.0
PLEKHA7,0.521475737425293
GPR135,0.521475737425293
RGL2,0.521475737425293
GLB1L3,0.521475737425293
DPP4,0.521475737425293
NT5DC3,0.521475737425293
AC137630.1,0.521533081051827
LTBP2,0.521571158857838
ROPN1L-AS1,1.0
GRIA4,0.521571158857838
CFAP100,0.521571158857838
APOBEC3C,0.521571158857838
PDCD6IPP2,0.521571158857838
CMTM1,0.521725863082368
CORO2A,0.521725863082368
LINC02076,0.521931200919983
MRPL42,0.522204578173449
RNF31,0.522365306934332
IGFLR1,1.0
PPID,0.522446133249834
ZBED3-AS1,0.522446133249834
AC069544.1,0.522576068422151
RIOX2,0.522699183343621
FAM198A,0.522699183343621
BTBD10,0.522863795798942
NDST3,0.523127566351986
SMIM24,1.0
AC069185.1,0.523149617351012
AC009078.3,0.523187541996301
AC137630.2,0.523390155688336
AC004076.2,0.523390155688336
HAND1,1.0
RIMKLBP1,1.0
ZNF689,0.523854784588853
CSRP1,0.523873707513
OPA3,0.523885165523678
AC091946.2,0.523885165523678
ACTR1B,0.523930783637362
AL162713.1,1.0
VPS35,0.523935251447266
C20orf194,0.524215846476505
TMEM69,0.524215846476505
COQ7,0.52423858806543
ELFN2,0.524367745689271
AL356309.3,1.0
NELFA,0.524441817656801
TSEN54,0.524441817656801
CYBRD1,0.524518360829176
AC021016.2,0.524518360829176
F3,0.524518360829176
SNTG1,0.524518360829176
AL133215.2,1.0
B3GALT1,0.52454157457338
AL133243.3,0.52454157457338
CNTROB,0.52454157457338
AC135983.5,0.52454157457338
AC112206.4,1.0
AGT,0.52454157457338
UNC79,0.52454157457338
AL445228.2,0.52454157457338
H3F3AP6,0.52454157457338
CEP162,0.524563305956206
SNORD53,1.0
USP32,0.524607755637567
AC068888.1,0.524782764412471
SHC4,0.524956331583451
PROB1,0.524957485148231
AL358937.1,1.0
ZNF285,0.525213985108702
IGF2BP2,0.525447745009745
AC005034.5,0.525461410417826
SLF2,0.525461410417826
MYL4,0.525466541865871
SNRNP40,0.525952059874624
PLA2G4B,0.526091129983777
ESR2,0.526091129983777
C1orf109,0.526091129983777
AMFR,0.526091129983777
RAD51D,0.526091129983777
MT-TD,0.526279821466139
AC004383.1,0.526393021456644
ZBTB39,0.526424348771011
VAMP7,0.526424348771011
PTPRN2,0.526460846598679
AC022558.1,1.0
NDUFB4P8,1.0
AC010627.1,1.0
PSMA1,0.526492952749886
AC108704.2,0.526737570261105
ABCA17P,0.526737570261105
COX17P1,1.0
RACGAP1,0.526963315276284
RPH3A,0.526963315276284
GGH,0.527020168459695
EHD3,0.527020168459695
KLK4,0.527372922136507
Z74021.1,0.527372922136507
CCDC116,0.527372922136507
RPL11,0.527372922136507
RGS19,0.527488137921767
PRKG2,0.527583369008634
AC116609.2,0.527583369008634
CDKN2C,0.527615462894631
DNAH12,0.527615462894631
NFATC2,0.527779625219234
AC078852.2,0.527779625219234
AC099521.2,0.527905762765547
AC004593.2,0.527953225343798
AL162412.1,1.0
AC005355.2,1.0
TMEM74B,0.528354718280175
NINJ1,0.528511558704471
AK5,0.528511558704471
FAAP100,0.528511558704471
MYH14,0.528653777627117
MIR93,1.0
TIGAR,0.528653777627117
AL354892.1,0.528653777627117
CYP7B1,0.528653777627117
NUB1,0.528653777627117
ZNF213,0.528917092667022
AC092301.1,0.529049650792722
VDAC1,0.529092913705503
AL023806.3,0.529093749160071
WDR73,0.529174739639672
CCR1,1.0
PCLO,0.529535270727898
PVALB,0.529612838043466
AL590762.2,1.0
AC012065.4,0.529714231960784
AL022344.2,0.529791381200108
CORO7,0.529850873784659
S1PR5,0.529888849720438
KIF26B,0.529888849720438
C11orf94,0.529888849720438
DIRAS2,0.529966609399422
CDH19,0.529966609399422
AL358335.2,1.0
ZCCHC7,0.530888503597629
PRR29-AS1,0.530888503597629
EXOC6,0.530888503597629
AC051619.8,1.0
PDCD4,0.531149239241685
BSPRY,1.0
PPM1H,0.531432047824738
ADGB,0.531458638215327
AC037459.4,0.531458638215327
PPP1R32,0.531567125289334
LINC00652,0.531588064101887
TAOK2,0.531608752052313
AP002761.4,0.531638674622032
WDR78,0.531638674622032
KMT5A,0.531638674622032
LAMP2,0.531647507194314
PILRB,0.531647507194314
DBH,0.531723901695198
FAM3C,0.531814588698176
SEPT7P9,1.0
MACROD1,0.531825498641471
AL359317.2,0.531825498641471
AC010487.1,0.531825498641471
C8orf89,1.0
NDUFA4L2,0.532189245826928
AL049840.2,1.0
HPSE,0.532189245826928
AC135983.2,0.532189245826928
AC138932.1,0.532189245826928
AL356968.2,0.532266755632252
RILPL1,0.532266755632252
TNPO1,0.532319723552714
AC026412.1,0.532319723552714
INE1,0.532436521921798
REPIN1,0.532534091799511
Z83844.2,0.532583213370066
CYP20A1,0.532658642394446
LINC02458,0.532658642394446
CCDC115,0.532658642394446
PTBP1,0.532762902035088
MIR490,1.0
EIF4A2P1,1.0
ARHGAP11A,0.533175213699654
AC010247.2,0.533175213699654
TMEM41B,0.533245811310431
RPL7P23,0.533245811310431
NSG2,0.533245811310431
TAF1D,0.533280512899086
MESP1,0.533418537867859
IKBIP,0.533418537867859
AL035443.1,0.533418537867859
PDLIM4,0.533418537867859
SYT17,0.533471248615145
CENPB,0.533536525511799
DPYSL3,0.533634129224324
C15orf39,0.533634129224324
SLC25A46,0.533634129224324
AL158151.2,1.0
FGF7P6,0.533740889885766
RNU6-638P,1.0
MIR3909,1.0
GPR108,0.533740889885766
PIP4K2A,0.5339039480423
USP47,0.5339039480423
AC079313.2,1.0
AC026422.1,1.0
TMEM50B,0.533948045847629
STAT5B,0.533948045847629
MRPL39,0.533948045847629
ADAMTS15,0.533948045847629
ZNF606,0.533969660478992
AC135983.3,1.0
ELANE,1.0
OLIG2,0.534425729535431
ATP10A,0.534886931937637
AC114810.1,1.0
ENTHD1,1.0
CCDC96,0.534951430851094
RBM43,0.535088462225011
PKP1,1.0
TRIM13,0.535136608226847
GAL3ST2,0.535188357980912
ITGB6,1.0
ZNF253,0.535188357980912
GRM5,0.535188357980912
TRBV24OR9-2,1.0
ZNF580,0.535280487893898
SPACA3,1.0
VPS52,0.535458725806521
ARHGEF10,0.535470563851747
AC022113.2,0.535597075201387
TMEM255B,0.535618603861383
ZNF85,0.535618603861383
AC124248.1,1.0
KCNK6,0.536103377047061
ZNF790-AS1,0.536265723069616
IFT22,0.536265723069616
TUB,0.536265723069616
G6PC3,0.536265723069616
SLC34A2,0.536322263853207
KREMEN2,0.536322263853207
SNRPGP14,0.536407699387601
TJP2,0.536445603837828
LPAL2,0.536445603837828
FER1L6,0.536445603837828
RPL29P14,0.536445603837828
EIF4G1,0.536445603837828
AIM2,0.536445603837828
ELP1,0.536720874013903
DET1,0.536720874013903
ZBTB43,0.536720874013903
AC239803.2,0.536720874013903
ENSA,0.536720874013903
C8orf58,0.536807772861211
SLC15A3,0.536807772861211
TUSC1,0.536807772861211
TLDC1,0.536948498031237
AC013565.3,1.0
AC009487.2,1.0
AP001330.5,0.53711906625637
SNORD115-5,1.0
MCU,0.537473770514535
ARL9,0.537473770514535
WWP1,0.537491965211359
YIPF4,0.537491965211359
MARS,0.537562784512731
AC012506.2,1.0
USP49,0.537762071436048
FTH1,0.537762071436048
GTF2H3,0.537777266120274
POLDIP2,0.537777266120274
AC090236.2,0.537889391372717
TNK1,0.538020805917323
RGS3,0.538197603909718
GRAMD1C,0.538252977017786
LUC7L2,0.538252977017786
SEPT7,0.538276833363125
AC008770.3,0.538276833363125
DISP1,0.538358936085187
AL355297.3,0.538358936085187
YIPF2,0.538401933839871
SEPT5-GP1BB,0.538467141531718
FLG-AS1,1.0
TLL2,0.538737180403695
MRPS5,0.538737180403695
SRPRA,0.538737180403695
TPD52L2,0.538737180403695
AC025048.2,0.538808406433849
SIKE1,0.538828268473684
PTCD2,0.53913015887676
LINC01569,0.539345575304277
SMN1,0.539345575304277
SEMA4B,0.539345575304277
UAP1L1,0.539345575304277
VSNL1,0.539345575304277
AL136298.3,0.539394982332218
CCDC85A,0.539394982332218
AC051619.5,0.539475343273036
CNTN4-AS1,1.0
ZFP2,0.53949026403833
AC005578.1,1.0
AC124066.1,0.53949026403833
SHLD1,0.53962344834532
SNORD113-1,1.0
AC008667.2,1.0
RAP1GAP2,0.539853578809285
SF3A1,0.539853578809285
SUGT1P4-STRA6LP,0.54013664639244
EOGT,0.54013664639244
LINC02338,1.0
BPIFB2,1.0
RPL13A,0.540247731144374
KCNS2,0.540247731144374
C2,0.540247731144374
CXCL16,0.540247731144374
DYM,0.540247731144374
RNF139-AS1,0.54034088185263
MAPK3,0.540365092514314
BRD1,0.540365092514314
LGALS1,0.540365092514314
MROH1,0.540365092514314
RPS20P14,0.540365092514314
DECR1,0.540365092514314
TBCB,0.540460617853079
LRRCC1,0.540461742820845
USF3,0.540461742820845
C9orf135-DT,1.0
SPTBN4,0.540765590379672
AC091057.1,0.540768103760796
SLC35D1,0.540808220993568
ARMC9,0.540878965073344
TEKT1,0.540878965073344
ANTXR1,0.540885410764629
SCARNA13,0.540885410764629
AC020663.3,0.540885410764629
AC010735.1,0.540919917151618
RAN,0.540919917151618
ANXA7,0.5410470866511
KIF20B,0.541139662202479
RERGL,1.0
NUS1P1,0.541469947928128
LRRC53,1.0
AC091078.1,0.542071443760267
STK24-AS1,0.542071443760267
AC008277.1,0.542071443760267
AC005921.3,0.542079376276184
ARHGAP15,0.542079376276184
NCKIPSD,0.542079376276184
AC004556.1,0.542387037260541
NKAIN4,0.54240009122459
AC002401.2,1.0
CD151,0.542485380304466
AC012414.5,0.542485380304466
AC113385.3,0.542731489624117
EFL1,0.542759617752125
SUMO4,0.542936860270573
POLR2J2,0.542936860270573
ALKBH5,0.542992162558167
WWC2,0.543036290814575
BMPR1AP1,1.0
ANO6,0.543060257446962
CLTC,0.543060257446962
AP002381.2,0.543271581939408
LINC01933,0.543271581939408
SLC4A7,0.543306297477165
PACRGL,0.543334940869488
NAP1L6,1.0
RASSF4,0.543471755717142
AC066613.1,0.543471755717142
AC008752.3,0.543478816752623
DDX10,0.543479779921144
AC125618.1,1.0
AGO2,0.543549635402171
SPATA24,0.543549635402171
AC020909.3,0.543549635402171
RF00019,0.543559991364055
SQOR,0.543696565803598
ZNF512,0.543716398953266
AC083843.1,1.0
SNORD46,0.543716398953266
AL353596.1,0.543716398953266
HEATR6,0.543716398953266
AP001429.1,0.543716398953266
MAP6,0.543716398953266
CALN1,0.543774980309553
GAPDHP1,0.544279290096003
SAFB2,0.544435310147615
BOLA2-SMG1P6,1.0
RPL21P75,0.544612039293434
N4BP2L2-IT2,0.545101575462688
FAM126B,0.545500079382251
HIST1H4H,0.545522051612567
RNF138P1,1.0
PLA2R1,0.545559035381384
RCBTB2,0.54560019142808
SPTY2D1,0.545611511055537
ATF6B,0.545641420147885
AL133299.1,0.545911318768259
AC008686.1,0.546003989105019
GAL3ST1,0.54623234933239
AL512380.1,0.546325920325671
AC073896.5,1.0
UBE4A,0.546446605679328
AC068338.3,0.546446605679328
AP1B1,0.546494170177203
DZIP1L,0.546494170177203
SMARCE1P1,1.0
EXOSC8,0.546669515508462
PTCH2,0.547045651160029
AC006971.1,1.0
AL096678.1,1.0
GSTP1,0.547110241354325
RNY1,1.0
LIG1,0.547193214535225
MIR421,0.54722976600249
AP000255.1,0.547266205298361
OGFOD3,0.54743335707137
PRC1,0.54743335707137
AL353689.2,0.54743335707137
EMC10,0.547500118174733
KRT127P,1.0
NCS1,0.547822761603782
ARHGEF33,0.547833451580549
C6orf223,0.547833451580549
RTF2,0.547833451580549
PSMF1,0.547833451580549
TWNK,0.547946224037995
LINC01829,0.547975461763281
AC107464.1,0.547975461763281
LINC01415,1.0
AC007262.2,0.547975461763281
AC006042.2,1.0
ARSJ,0.548289940002188
MSL3P1,0.548495963912455
AC005863.1,1.0
LINC00886,1.0
GFRAL,1.0
NMD3,0.549004806867487
TMEM120A,0.549076252582912
YTHDF1,0.549707396174809
AC025188.1,0.549707396174809
PRMT1,0.549756590539174
ADCY7,0.549835841782458
AC005833.1,0.549835841782458
AC022784.5,1.0
PGAM2,0.549835841782458
PYM1,0.549835841782458
AC022150.4,0.549835841782458
LINC00629,0.549835841782458
POLR1E,0.549835841782458
SERTM2,0.549835841782458
AC022211.2,0.549962217970316
AL137782.1,0.550233923577179
AL359715.2,0.550233923577179
ZNF709,0.550233923577179
AC011369.1,1.0
AP006623.1,0.550233923577179
RBM4B,0.550233923577179
AL160314.2,0.550233923577179
ENTPD8,0.550233923577179
BRD3,0.550233923577179
LINC00158,0.550233923577179
IGLON5,0.550233923577179
RAD1P2,0.550394817026205
AL358072.1,1.0
AC079385.3,0.550394817026205
DRAM1,0.550394817026205
CRB2,0.550394817026205
ATP5F1B,0.550394817026205
C16orf86,0.550394817026205
BOK,0.550394817026205
TRPM7,0.550394817026205
AC091825.1,0.550425605215806
FSIP1,0.550568076711309
MAK,0.550588215894188
VEZT,0.550624484528531
LINC01783,1.0
MOSPD2,0.550757491058085
TNXA,0.550771010235117
AC087482.1,1.0
AC018638.2,0.550895229595826
CXCR5,0.550895229595826
SLC22A5,0.550895229595826
ING3,0.55094074804898
AL008718.2,0.550979307443188
TSR2,0.550979307443188
CRIP1,0.551426696984681
ENO3,0.551426696984681
SNHG9,0.551426696984681
IRS3P,0.551426696984681
SAMM50,0.551426696984681
AC004233.1,1.0
ZNF555,0.551426696984681
LBHD1,0.551426696984681
BDH2,0.551426696984681
HYPK,0.551426696984681
MDM4,0.551426696984681
NFYA,0.551426696984681
AC009533.1,0.551426696984681
RGPD5,0.551638811884411
AL513128.1,1.0
MSI2,0.551645528834329
RELL2,0.551645528834329
TMEM125,0.55214359583497
MTCP1,0.55214359583497
EFHD2,0.55214359583497
GNS,0.552172942641861
SDK2,0.552312768675181
LDHAP4,0.552417937579562
AC110048.2,1.0
ARSF,1.0
AC026462.5,1.0
LINC02398,0.552508002515287
ZHX2,0.552515535669011
POM121C,0.552515535669011
TAL1,0.5527866353728
SRP9P1,0.55287312299791
YTHDF2,0.552902789051158
AL031432.3,1.0
MRPL45,0.552917271628322
AC136628.3,1.0
GPSM1,0.553240050033321
FAM71E1,0.553558530356995
TSPYL1,0.553639797915377
IL4R,0.55375613412583
APOA1,0.553924058928651
AC004232.3,0.553924058928651
PGGHG,0.553924058928651
RANP4,0.553924058928651
AL137058.1,0.553991891635263
KTI12,0.554041439017385
RPL35,0.554056067248916
SULF2,0.554056067248916
CCZ1,0.554056067248916
NCF1C,1.0
ATP4A,0.554203538665662
SNX32,0.554443924945852
NOXO1,0.554443924945852
NAPEPLD,0.554525662386774
FBXL20,0.554536719348671
XPNPEP2,0.554536719348671
ATN1,0.554572619029924
CKAP2L,0.554651792213385
SPATA4,0.554776700809197
ISM1,0.554885833751914
DYNLRB1,0.554904227145569
SRBD1,0.555270227779003
GNAT2,1.0
SLC2A6,0.55529471686188
MT-TC,0.555388274970785
RPSAP15,0.555388274970785
ATG16L2,0.555388274970785
RNASE4,1.0
LPP,0.555708377590615
AURKA,0.555739349922456
XIRP1,1.0
RNU6-998P,1.0
AP001180.4,1.0
EPB41L4A,0.556130864455258
PLK1,0.556130864455258
STARD13,0.556130864455258
DPYD,0.556135881396539
AC019080.5,0.556135881396539
PBK,0.556151114268759
RN7SL851P,1.0
SAR1B,0.556492973275805
C8G,0.556492973275805
ZNF540,0.556492973275805
GEMIN2,0.556492973275805
AC010343.1,0.556492973275805
AC090625.2,1.0
NOX4,0.556492973275805
LRRC27,0.556492973275805
WDR37,0.556492973275805
SAV1,0.556492973275805
METTL17,0.556492973275805
IL9RP3,1.0
RANP8,1.0
LMBRD2,0.556492973275805
UQCR11,0.556492973275805
KCNIP3,0.556492973275805
MARF1,0.556729545342878
C2orf74,0.557056886075676
SUCO,0.557056886075676
FRMD3,0.557056886075676
TMEM71,0.557056886075676
LINC00494,1.0
MRNIP,0.557160965321011
CNNM2,0.557160965321011
TMEM225B,0.557160965321011
TPGS2,0.557160965321011
C14orf39,0.557160965321011
LINC00551,1.0
C1QBPP2,1.0
CHML,0.557160965321011
ZNF467,0.557160965321011
NEK1,0.557160965321011
ATP5IF1,0.557160965321011
AC092821.1,0.55734571181913
ANKMY2,0.557397892175281
CCT5,0.557397892175281
LINC00571,1.0
BX537318.2,1.0
L29074.1,0.557520934469054
AL591623.1,1.0
TCERG1L-AS1,1.0
LYPD6,0.557905032697908
ABHD17C,0.557905032697908
RPL12P14,1.0
AC011447.7,0.557954124752458
LHFPL5,0.557954124752458
RBM17,0.557988497908641
SHCBP1,0.557998699677184
AL450998.2,1.0
RNF25,0.558007173278106
PIAS4,0.558007173278106
AC005476.2,0.558014685878557
ATRIP,0.558112346345032
NUP50,0.558112346345032
LINC01311,0.558112346345032
ATP5F1AP3,1.0
DUSP6,0.558411186824559
PRKAG2-AS1,0.558505211913269
EIF4G3,0.558533456662369
NCAPH,0.558533456662369
EXOSC5,0.558533456662369
AC008669.1,0.558533456662369
AGTPBP1,0.558646280212764
KAT5,0.558957758749541
AC073517.1,1.0
ZFP82,0.559041562453439
PTPN4,0.559057999961258
AC007614.2,1.0
AC078785.3,1.0
AC008267.2,1.0
RPL4P6,0.559282726857741
AC243773.1,0.559282726857741
ADGRG2,0.559282726857741
AL078596.1,1.0
RNU6-920P,1.0
RNA5SP155,1.0
AC127526.2,1.0
AL132657.1,0.55974826849243
SPATA5,0.559849150555489
PITPNA,0.560076364290159
PRICKLE2-AS3,1.0
AL031658.1,0.560269322198302
GNG3,0.560269322198302
AC096586.2,0.560269322198302
AC090720.1,1.0
WIPI1,0.56054319883461
AC007308.1,1.0
AL353763.2,0.56081714495421
ZBTB34,0.56081714495421
AC009088.3,1.0
DBT,0.561016135850594
RMDN2-AS1,1.0
HMGB3P4,1.0
TMEM266,0.561016135850594
GDPD3,0.561016135850594
SLC5A5,0.561016135850594
NGDN,0.561016135850594
LINC01003,0.561016135850594
VSTM5,0.561016135850594
OR5AH1P,0.561016135850594
SNORD3B-1,1.0
AC021739.4,0.561211207689007
PRPF8,0.561307263909593
MCF2,0.561307263909593
LIMD1,0.561307263909593
OR2L13,0.561392056624611
NODAL,1.0
LINC02531,1.0
SLC38A2,0.561751576099597
RDM1P5,0.561958348134486
PRRT3,0.561958348134486
LRRC1,0.561984808064555
DUS2,0.56203963711297
MAP1A,0.562081706013295
CUTA,0.562081706013295
ZNF585A,0.562081706013295
CLCN6,0.562081706013295
CLDN7,1.0
PARP12,0.562081706013295
CHPT1,0.562081706013295
DDX5,0.562081706013295
SNORA71B,0.562081706013295
AL589739.1,1.0
ITGA1,0.562166148280928
CDK2AP2,0.562242566346693
CLDN15,0.562289522900613
AL132855.1,1.0
LYPD1,0.562392751565215
RF01233,1.0
PRDM5,0.562451255819103
PMEPA1,0.562614848502552
RNPEPL1,0.562614848502552
PDSS1,0.562614848502552
AL096865.1,1.0
PITPNC1,0.562655904133235
ADH1B,0.562655904133235
UNK,0.562655904133235
CLCF1,0.562655904133235
FAM149B1P1,1.0
AC012213.1,0.562655904133235
GRIFIN,1.0
FBN1,0.562691307260847
HMGB1P1,1.0
AL133304.2,1.0
IER3IP1,0.562739912375123
KRI1,0.562739912375123
MLXIPL,0.562739912375123
CYP21A2,0.562739912375123
OXNAD1,0.562909730506996
LIN7B,0.562919817908373
H1F0,0.562919817908373
GRB10,0.562919817908373
AC022150.1,1.0
AC090607.1,1.0
MCM4,0.563178966054187
EPM2A,0.563178966054187
TSG101,0.563178966054187
NANOGNBP3,1.0
MIR4263,1.0
AC126178.1,1.0
CH25H,0.563654343250503
BICC1,0.563760566973556
Z94721.2,0.563828393670033
SLC5A9,1.0
APCDD1L,0.564047689253153
SLC25A42,0.564047689253153
LINC02572,0.564047689253153
ASF1B,0.564047689253153
TMEM170A,0.564047689253153
MIR3192,1.0
RPS6KC1,0.564047689253153
CDPF1,0.564116777208095
FBXO24,0.56457004191474
SDCBP2-AS1,0.564661690540482
CNPY4,0.565275298877232
BRSK1,0.565409076929532
SLC35A5,0.565409076929532
DCTD,0.565409076929532
GNE,0.565409076929532
AL021155.2,0.565409076929532
SAAL1,0.565426250459568
TTN-AS1,0.565426250459568
SLC4A8,0.565568914962626
IKZF5,0.565568914962626
SIVA1,0.565568914962626
CXXC5-AS1,1.0
DSCAM-IT1,1.0
AC107375.1,0.565960264093979
OR4D1,1.0
AC125437.1,0.566160426630455
SURF2,0.566173619067453
PRC1-AS1,0.566173619067453
LMCD1,0.566173619067453
MEIOB,0.566306955596475
B3GNT5,0.566306955596475
CRYL1,0.566306955596475
E2F6,0.566306955596475
SETDB2,0.566337842468764
PTBP3,0.566337842468764
CD74,0.566337842468764
WWP2,0.566337842468764
PREB,0.566426508267743
GP6,0.566517738740695
SMARCA4,0.566590250662672
GK5,0.566590250662672
F8A1,0.567286015572494
MGAT4B,0.567443482959735
AL049875.1,1.0
STMN1P1,0.567910884536354
TMEM232,0.567910884536354
A1BG,0.567910884536354
PTH2R,0.567910884536354
APOL1,0.568010552245242
ODF2L,0.568010552245242
AC098818.2,1.0
AC087821.1,1.0
LINC02506,1.0
SNX18P14,1.0
LINC00443,1.0
CAP2P1,1.0
AC099667.1,1.0
RNU6-7,1.0
JMJD8,0.568665940702087
SGCE,0.568779384392904
AC025198.1,0.56896514154989
MINOS1,0.56896514154989
INPP4A,0.56896514154989
MTMR10,0.569071964050477
ZBTB17,0.569080590864361
TESC,0.569080590864361
AC098828.2,1.0
MIR6769A,1.0
NUDT5,0.569167277631927
AP002364.1,0.569167277631927
IFNLR1,0.569199787784302
AC073551.1,1.0
CNGA4,0.569342383884959
AC015909.3,1.0
ZNF839,0.569536286573722
AC104809.2,1.0
DCUN1D3,0.569536286573722
AC021087.2,0.569536286573722
UBE2K,0.569536286573722
HMGN1,0.56956021464503
KEAP1,0.56956021464503
AF064860.2,1.0
PHLDA1,0.569785000654215
YWHAZP3,0.569882611609932
ITGB1BP1,0.569882611609932
GADD45B,0.569983861597767
NDUFA10,0.569983861597767
PRDX1P1,1.0
AC093525.5,1.0
SAMD15,0.569983861597767
AC007342.1,1.0
NUP98,0.570210386053333
LINC00664,0.570370505602894
C6orf118,0.570374686441599
SATB2,0.570374686441599
AC011462.2,1.0
LIF,0.570438153522402
ZSCAN4,1.0
AL445645.1,1.0
FAM3D,1.0
AL160314.1,1.0
CNBD1,1.0
DOCK7,0.570740581984952
IQCA1L,1.0
EDAR,1.0
GABARAP,0.571180713052156
LINC01387,1.0
HIST2H2BC,0.571180713052156
TWSG1,0.571180713052156
ERAP1,0.571180713052156
DCAF11,0.571180713052156
SRPK1,0.571180713052156
GCSHP5,0.571180713052156
AL031710.2,0.571180713052156
SPARCL1,0.571180713052156
HSP90AB1,0.571180713052156
SNORA14B,1.0
RF00012,1.0
AC021054.1,0.571406296187868
ABCA2,0.571406296187868
RALGAPA2,0.571568501292546
UBE2M,0.571818766547189
AC092919.2,0.571818766547189
C11orf54,0.571818766547189
AC015871.3,0.572026145611231
KATNB1,0.572132036044884
AC010287.1,1.0
AC020910.5,0.572614574734959
COPRS,0.572614574734959
PEX26,0.572635004119331
ENDOV,0.572635004119331
EEF1AKMT1,0.572722464573432
AC024022.1,1.0
CDC42-IT1,0.572767841898226
LINC02478,1.0
MLH3,0.572767841898226
FADS1,0.572767841898226
TTYH1,0.572828405853931
HIST1H1B,1.0
NAGPA-AS1,1.0
RAB23,0.572910568128519
CENPC,0.572910568128519
TNXB,0.572910568128519
CTDSP2,0.572910568128519
AC027279.1,1.0
AP001432.1,1.0
TMCO4,0.572910568128519
BGN,0.572910568128519
TOR3A,0.572910568128519
TECRP1,0.572910568128519
TMEM192,0.572996415613252
SUCLA2-AS1,1.0
LINC00265,0.573061680902578
AC006058.1,0.573061680902578
KCNK5,1.0
AC004803.1,0.573078021512037
NFKBIE,0.573078021512037
AC023830.3,0.573078021512037
ABCB8,0.573078021512037
FGF2,0.573078021512037
SMARCAL1,0.573175439988712
AC093218.1,0.573175439988712
FAM50A,0.573175439988712
AC016588.1,0.573260575819447
BX323043.1,0.573337830655644
AL357552.2,1.0
LINC01595,1.0
CLRN3,1.0
MFHAS1,0.573737212462607
RHOBTB1,0.573779112705709
PLXNB1,0.573998398454158
AP005329.2,1.0
AP000919.2,1.0
DISC1FP1,1.0
RF00019,1.0
FBH1,0.574185013447823
KCTD9P4,1.0
RPE65,0.574451199421432
MARCH8,0.574600614656553
NSUN4,0.574700623251985
RAB38,0.574721239999016
PPM1E,0.574768503674617
POLI,0.574768503674617
SOX30,1.0
ZNF610,0.575201274335655
CCDC47,0.575342962390723
PLEKHF1,0.575342962390723
GUK1,0.575342962390723
LINC01828,1.0
ZNF469,0.575416342609511
B3GALT4,0.575477593697405
SLC35D2,0.57552085940244
ZKSCAN8,0.57552085940244
RPL18A,0.575654234408205
TRAF3IP1,0.575654234408205
SH3BGRL3,0.575654234408205
HERPUD2,0.575654234408205
RIOK3,0.575654234408205
GTF2H2,0.575742981576726
AGRP,0.575742981576726
SIMC1,0.575958747815268
MIR3648-1,1.0
ATP5PF,0.576080318262567
AC079921.1,0.576080318262567
MESTIT1,0.576080318262567
UBE4B,0.57628269423877
AC090198.1,0.57628269423877
HIST1H1E,0.57628269423877
FOXF2,0.576307421410128
SLC22A17,0.576343945936618
RNGTT,0.576507947853991
RPS3AP37,1.0
UCP3,0.576507947853991
KCTD16,0.576507947853991
DYRK4,0.576624692366667
CD274,0.57672541238415
TMEM38B,0.576834747710407
PIK3R4,0.576834747710407
LOXL2,0.576834747710407
GSKIP,0.576834747710407
PAX8-AS1,1.0
ZNF493,0.576834747710407
MLF2,0.576834747710407
AQP4-AS1,0.576849103324153
AL139823.1,1.0
VPS28,0.57694537368959
AC138894.1,1.0
DHX15,0.57696155506612
HAS1,0.577087352209496
SLC9A1,0.577181868159197
CTLA4,1.0
AC068620.3,0.577231461716731
TEX9,0.577231461716731
SMYD1,1.0
CYCS,0.577433451753279
KLF3P1,1.0
AC105402.2,1.0
AC090774.1,1.0
RGPD4,1.0
TGIF1,0.577724848988193
EGR1,0.577724848988193
SLC22A7,0.577724848988193
CCDC130,0.577724848988193
RPL12P4,0.577724848988193
XRN2,0.577724848988193
LGALSL,0.577778821013265
CTSF,0.577778821013265
RNF180,0.577778821013265
TMEM63B,0.577778821013265
POLR2C,0.577785833721831
CECR7,1.0
AP003396.5,0.577998856454825
ENGASE,0.578021243921036
Z97653.1,1.0
Z83836.1,1.0
AL645939.5,1.0
TAS2R4,0.578021243921036
AL137060.1,0.578021243921036
AC117500.3,1.0
LINC01524,1.0
PRAMEF8,1.0
MIR5087,1.0
DPP3P2,1.0
AC003684.1,1.0
VPS9D1,0.578021243921036
PSKH1,0.578021243921036
SFTPC,0.578021243921036
SLC35F2,0.578021243921036
SDHA,0.578021243921036
FAS,0.578021243921036
CLIC2,0.578021243921036
HJURP,0.578021243921036
AL669942.1,0.578021243921036
ST8SIA2,0.578042638429882
ANKRD18CP,0.578042638429882
