gene_name,padj
CSPP1,0.263931921342354
FAM27B,0.263981250604039
ACTG1P20,0.264496132167108
HS3ST2,0.265203579733777
UCHL5,0.265756206451878
ATXN2L,0.265756206451878
SMIM14,0.266172231368723
DPF1,0.266342913745029
AC066613.2,0.266342913745029
COL9A1,0.266421593089947
AC090114.2,0.266503519188202
PWWP2B,0.266574839040603
STK32A,0.266574839040603
LGALS9,0.266634753492613
H3.Y,0.266634753492613
ISCA1,0.267385876668168
TMEM263,0.267581549680508
PRRC1,0.267581549680508
HCN3,0.267608477153053
HTR1A,0.267646142824006
MAP6,0.267885578919173
RASL11A,0.268219029196669
KBTBD8,0.268925679153928
FGFR1OP,0.269170098442377
EMC4,0.269170098442377
FRYL,0.269375460353534
GABARAPL1,0.269375460353534
ZNF426,0.269375460353534
TET2,0.269375460353534
SLC2A13,0.269402763571622
ATP2B2,0.269450363426248
RPL7A,0.269812648175889
NAV1,0.269812648175889
TMEM205,0.270083618640445
SLC39A6,0.27016497988879
AP002364.1,0.270330263214761
AC108673.2,0.270461186428227
AC233724.9,0.270461186428227
SUN1,0.270461186428227
LMBRD1,0.270856948242118
UHRF2,0.270887887897038
SNHG17,0.270976742235521
TAOK1,0.270976742235521
CEP95,0.271012078332136
LRFN1,0.271012078332136
ASMTL-AS1,0.271074121048008
SUSD3,0.271169222231241
OCRL,0.271590686206742
TAF7,0.271590686206742
AC008687.3,1.0
CAMK2D,0.271747597815305
DECR1,0.271747597815305
TMED4,0.271747597815305
AC063944.3,0.271747597815305
TMC3,0.271747597815305
LINC00957,0.27182190588485
RPL15P3,0.272107362297212
ARL6,0.272238436372937
SCAP,0.272353409301908
PPP6R2,0.272353409301908
TIFA,0.272395762512221
CMIP,0.272514812522471
ARHGAP24,0.273180462507708
DSCC1,0.273302378841106
RSPO3,0.27333046183794
RHOBTB2,0.274045386858892
TNFRSF11A,0.274303816815459
RN7SL81P,0.274548865030406
FBRS,0.274548865030406
LRRC8B,0.274548865030406
ACADM,0.274746580603401
NSG1,0.274847006019972
LTA4H,0.274847006019972
TSPAN14,0.274994832647348
ALG10,0.274994832647348
TGS1,0.275040232563768
RHBDL3,0.275140795792247
CBLB,0.275257585852678
CKS1B,0.275714973950277
KIF18A,0.275797821202211
KCNC4,0.276077630811025
RPF1,0.276077630811025
NCKAP1,0.276094350685983
RAB8B,0.276321386291955
MACROD2,0.276506723166177
Z82206.1,1.0
ANKRD18EP,1.0
TRAV16,1.0
AL138694.1,1.0
WDR5B,0.276821549385782
MAP7D1,0.276821549385782
UBXN7,0.27684783980727
RABEP2,0.27684783980727
STX1B,0.27684783980727
DCLK3,0.276971285527545
ERI3,0.277344741962619
SLC30A10,0.277604099215085
NBPF19,0.277623601664251
LEPROTL1,0.277666173922246
MITF,0.277726643430659
AC005277.1,1.0
LINC01426,1.0
EIF5,0.277779956398556
SLC35F5,0.277779956398556
MYBL1,0.277779956398556
APOD,0.278323710093963
GRIN1,0.278323710093963
RYBP,0.278323710093963
AC023194.3,0.278323710093963
GFOD1,0.278323710093963
KRT1,1.0
GALNT8,0.278381357618891
GNL3,0.279085978611856
TRAIP,0.279239760070854
ATP13A4,0.279252912783998
BEX1,0.279321559725623
NR1D1,0.279530449909119
CDKN2D,0.279694283591951
CSMD1,0.280556427491784
NEIL3,0.280584458555803
C8orf34-AS1,0.280790049722911
NAMPTP1,0.280790049722911
PINK1,0.280790049722911
MON2,0.280932773070908
PDCD1LG2,1.0
HLA-DQA2,1.0
CENPP,0.281054979594017
AC006116.4,0.281066212167755
ELL2P1,1.0
AL390115.1,1.0
CD276,0.28149625206724
XPO7,0.28149625206724
RGS20,0.28149625206724
PCBP1,0.281757189952914
BTN2A3P,0.281769913688178
TIMMDC1,0.281769913688178
RNF157,0.281808207969666
PTPRF,0.281953458104833
AL157871.4,0.281960253004012
SPC24,0.281960253004012
ATOH7,0.281960253004012
AP005131.6,0.281960253004012
UNC5D,0.281960253004012
FBXO41,0.281960253004012
AC005586.2,1.0
NECAP1,0.282203699554988
POLR3E,0.282221327029387
SLAIN1,0.282539045726703
RIT2,0.282579066142638
LINC01173,0.282579066142638
CHRM2,0.282579066142638
BACE2,0.282670661564486
OR51E2,0.282670661564486
PRICKLE1,0.282873488794659
NDEL1,0.282985119492532
TMEM170B,0.282985119492532
PIANP,0.283005984956678
PRSS33,0.283302786865042
TMEM145,0.283302786865042
HTR7P1,0.283419999209858
COQ8A,0.283421321687711
MN1,0.283712299286416
KLHL26,0.28451921423142
TDRKH,0.284519923282438
ACP1,0.284622311958006
AC007728.2,0.284622311958006
UAP1,0.284622311958006
DOCK5,0.284775229027306
PDE8A,0.284813800076884
TLN2,0.284997656025928
FAM120A,0.285192132972373
AL731571.1,0.285293990667032
AC092127.2,0.28533261131949
ID1,0.28533261131949
HPAT5,1.0
SLAMF9,0.285458798982
OLIG3,0.285458798982
NAXE,0.285480577029794
AC130650.2,0.285480577029794
WEE1,0.285507266147698
PUS1,0.285507266147698
EXOSC9,0.285690461732642
NRBP2,0.285690461732642
PAG1,0.286010057473943
PPM1E,0.286010057473943
AL353586.1,1.0
AC078845.1,1.0
KDM5C,0.286513362031986
CACTIN,0.286513362031986
AC005261.1,0.286532617523415
HIC1,0.286532617523415
SPRED3,0.286841270892192
SMARCD1,0.287116829025276
RASD1,0.287160024826377
RCOR1,0.287160024826377
TMEM127,0.287180663500733
GALM,0.287228047877486
VCPIP1,0.287228047877486
PPP2R2B,0.287376553647432
RPL29,0.287406926225595
JMJD6,0.287654966441973
AMZ1,0.288040135209601
AC080112.1,0.288847954143409
UTP14A,0.288847954143409
RAD52,0.288868364448295
DCAF7,0.289314906780615
CHID1,0.289451417935707
LINC02256,0.28951501259599
ETHE1,0.289558249457513
RNF146,0.289793181798028
TFIP11,0.289793181798028
ARID4B,0.289793181798028
ITGAM,0.289823697735984
SIL1,0.290181629339614
ATG16L1,0.290181629339614
AC104447.1,0.290314124889449
LINC01201,0.290532463091474
SACS,0.290532463091474
TLR6,0.2907064714343
PDGFRL,0.291466065527762
LGALS4,0.291466065527762
PELI1,0.29162636294367
FAM221A,0.29200571812679
SEMA3A,0.29200571812679
ZNF843,0.292029383893334
SERINC2,0.292144741689535
NELL2,0.292662453600054
NUP107,0.293074110694625
PLEKHF2,0.293473842284554
RBM15B,0.293568693007542
TMEM41B,0.293668701047894
FAM182B,0.293700994995237
KCNIP3,0.293738741803587
AC005674.2,0.293738741803587
CDK4,0.294150488291045
DCAF8,0.294377445944102
SEL1L,0.29465824060084
SLC4A10,0.294863937746804
CPLANE2,0.295111624408006
PAM,0.295112564784785
SDK2,0.295241135910064
TUBG2,0.295374988382699
PCDHA7,0.295523343053201
ZBTB38,0.295523343053201
STK32B,0.295523343053201
GAS6,0.29619500919974
TRIM7,0.29619500919974
DGLUCY,0.29619500919974
LINC02208,1.0
LMTK3,0.29619500919974
CLP1,0.29619500919974
CLN8,0.29619500919974
MGAT4B,0.29619500919974
GCSHP5,0.29619500919974
PLEKHM1,0.29619500919974
AC011611.3,0.296270641670555
SLC30A5,0.296270641670555
GPR155,0.296412210738652
DENND2A,0.296412210738652
TTLL9,0.296412210738652
AC107294.3,0.29641333040248
OR10AB1P,1.0
EPB41L4A-AS1,0.29707830206683
TEPP,0.297331843641286
PFKFB3,0.29749626075227
RPTOR,0.297871613763235
AC099063.4,1.0
TRAV22,1.0
CHMP1A,0.298787483397233
KLF6,0.299174329538255
RPL10,0.299404864051319
CRYBB1,0.299642365978187
ZNF423,0.299812155703342
CCHCR1,0.299812155703342
AC015813.1,0.299812155703342
RGS9BP,0.299812155703342
ARHGAP5,0.299812155703342
AL731533.2,0.299851611954529
CA15P1,0.299851611954529
CYP51A1,0.300066203237447
AC137767.1,0.300619725653337
FAM92B,0.300619725653337
ATL1,0.300725441738214
GLRA4,0.300736719549856
PPP2R1A,0.300840315565122
AC109439.2,0.300987522094859
PANK3,0.301090442192465
RNF208,0.301108035353006
TRPA1,0.301265693499582
CKS2,0.301265693499582
FLVCR1-DT,0.301492009758368
SAP18,0.301589635861344
AC013643.2,1.0
FLJ31356,1.0
MAP2K1,0.301589635861344
PDCD4-AS1,0.301589635861344
PXDN,0.301589635861344
COX20,0.301589635861344
SLC40A1,0.302120303678154
LARGE1,0.302277473765952
CTH,0.302668916401456
NEK5,0.302824105705968
SOD2,0.303136274361141
FLJ16779,0.303358210301344
PPP1R12B,0.30336462989302
DTNB,0.303430254116274
FBXO6,0.303809495085652
USP30-AS1,0.304011872879415
BCL6B,0.304036942071334
SGCG,0.304036942071334
RALY-AS1,0.304036942071334
DDX27,0.304036942071334
TMEM246,0.304495128460925
GPC5,0.304592356928736
PPARGC1A,0.304742892859867
RPL21,0.304770255380129
TMEM42,0.304770255380129
CGN,0.30481614529545
PAFAH2,0.304869534064524
AL391807.1,0.304869534064524
FRMPD4,0.304899937665583
BCL2L12,0.304960805756025
LINC01132,0.305021609025802
SV2B,0.305215802377733
SLC27A2,0.305215802377733
DACT1,0.305215802377733
PDE1B,0.305215802377733
SEMA7A,0.305276186167388
RIMS1,0.305317556515719
EMC3-AS1,0.305566352312519
RPS6KA6,0.305586718783043
EXT2,0.3057588143333
SAP30L,0.3057588143333
FRMPD2,0.305871624787173
TBX20,0.305871624787173
GMIP,0.305964228394623
INTS9,0.305964228394623
RC3H2,0.306265385148127
CBR1,0.306339365049597
IBSP,0.30640505776729
HIST1H3PS1,0.30640505776729
PODNL1,0.306418887272364
C9orf3,0.306822223474565
B3GAT1,0.306923969969724
FAR2P3,0.306923969969724
CAMK1G,0.307407620768129
FBXO36,0.307698977877047
APOE,0.307698977877047
SULF1,0.307698977877047
DERL3,0.307698977877047
HIST1H2BG,0.307832297644589
CTNS,0.307832297644589
C21orf58,0.307848282470924
BHMT,0.307902146945809
IGF1,0.307902146945809
DCT,0.307902146945809
PKP2,0.307980003979069
DIAPH2-AS1,1.0
LMO4,0.3089922906905
ASIC3,0.3090249624811
ABCA7,0.3090249624811
AP3D1,0.3090249624811
ENTPD3,0.309372441085979
AC092053.3,1.0
AL139246.2,1.0
AJ271736.1,1.0
WDR47,0.309592008290935
PRSS56,0.309592008290935
STARD7-AS1,0.309592008290935
HASPIN,0.309690520295204
PSMC3IP,0.310032421375656
BUD31,0.310032421375656
CHMP4BP1,0.310032421375656
PRDM13,0.310043962110422
RAVER1,0.310078286656088
HES5,0.310233336467968
TMEM72,0.310233336467968
TMTC1,0.310397275082098
ATP5F1B,0.310397275082098
RAB12,0.310546938422182
ASNA1,0.31165459260776
TRERF1,0.31165459260776
TMEM126A,0.311848577274864
IDH3A,0.311972382976207
MAFG,0.311972382976207
PI16,0.312312696742716
AC010186.2,0.312312696742716
TNN,0.312312696742716
NAGK,0.312315434482915
RPS4X,0.312315434482915
CLDN3,0.312327790195509
PIN4P1,1.0
AC244517.11,0.31278744776415
CCNJL,0.313097293687316
EIF2AK1,0.313377569859383
CBX2,0.313579788580221
AC092718.4,0.314044881168049
LINC00621,0.314373160439996
ZBBX,0.314503454047278
AC010761.2,0.314839797169394
KIF3A,0.315385335264989
SELENOI,0.315424105533167
RBM6,0.315783215314097
MRPL2,0.316021107757145
NCDN,0.316053637223201
CACFD1,0.316370962617091
CNDP2,0.316370962617091
GPATCH2L,0.316370962617091
GHR,0.316370962617091
HPSE,0.316370962617091
AFF1,0.316370962617091
AC106774.4,1.0
AC010336.3,1.0
PTGES3,0.316846212358832
PNRC2,0.316988286130067
PCDHGB5,0.317051645068347
AC018647.2,0.317051645068347
AC011700.1,0.317051645068347
STXBP4,0.317051645068347
DBF4,0.317902770848428
GPR89B,0.318080316814865
TRIM23,0.318080316814865
HRK,0.318080952919427
PFDN1,0.319189225918616
AC025442.1,1.0
PSMD10,0.319481599179843
MPPED1,0.319481599179843
CACNA2D1,0.319481599179843
CLK3,0.3195802164087
TMEM102,0.3195802164087
AC015911.3,1.0
TRAV12-1,1.0
TRAV29DV5,1.0
ZBTB20-AS4,1.0
TRBV15,1.0
STXBP5-AS1,0.319874692282698
NTNG1,0.319874692282698
ZNRD1,0.319874692282698
BRD1,0.320160473206834
CBSL,0.320173645084243
RAB6A,0.320228403266304
ACP5,0.320228403266304
JAK1,0.320228403266304
MEGF10,0.320228403266304
MFAP4,0.320459187930824
AC244517.4,1.0
BX539320.1,1.0
TFR2,0.321028332930228
SLC39A10,0.321028332930228
SNX9,0.321258855941031
EPHB1,0.321841718406271
SPEM2,1.0
ZSCAN4,0.322524414299304
RIMKLB,0.322664146803558
COBL,0.322784051555908
LINC01864,0.322829525776073
EGFL6,0.322829525776073
CACNA1C,0.322829525776073
TMEM132A,0.322829525776073
CD2BP2,0.322829525776073
STK33,0.322888540926467
TRAV8-1,1.0
HES6,0.323152071950859
ZNF200,0.323397021646732
DPY19L2,0.323497931210046
VOPP1,0.323497931210046
COL9A3,0.323784520407167
GABRA1,0.323793153751235
ICA1L,0.323793153751235
C22orf34,1.0
TEKT4P2,1.0
ABCD4,0.324423013338521
GNG2,0.324423013338521
ANO7L1,0.324423013338521
C8orf37,0.324423013338521
SYN3,0.324423283605232
GDAP1,0.324543786485425
LRRC4B,0.324559288797777
GPRIN3,0.32477162492199
PCNP,0.324795089124084
NKX1-2,0.324795089124084
CROT,0.324795089124084
ADCY1,0.324795089124084
AC009299.2,0.324795089124084
ATN1,0.325191346413984
VSX2,0.325393935902585
SLC8B1,0.325583380142796
AC067852.2,0.32581873358402
DHFRP1,0.32581873358402
EME2,0.326048344960346
TOE1,0.326137839144544
SMPD3,0.326767938568182
MAP2,0.327099117082802
MTUS1,0.327265955674796
CHN2,0.327265955674796
ARL4A,0.327265955674796
GIGYF1,0.327395464667446
AC009948.3,0.327655441605569
AGBL2,0.327655441605569
PNPLA7,0.327719385085409
TLCD2,0.327922429794008
C5orf63,0.327922429794008
SYPL1,0.327922429794008
AKR1C2,0.327922429794008
CCPG1,0.328010437489477
NOMO2,0.328010437489477
PRDM4,0.328152468513849
AP005482.1,1.0
NADK2,0.328152468513849
INO80,0.328541170072013
ATF2,0.32872938416887
EXOSC10,0.32872938416887
TIMP2,0.328934786462972
CASTOR3,0.328934786462972
MIR7-3HG,0.32904995629408
MLLT11,0.329474377510646
AC106881.1,0.329475563390843
FAM216A,0.329475563390843
IGDCC3,0.329711485739497
MCM8,0.329711485739497
AL096855.1,1.0
RASAL1,0.330132486369116
TMEM219,0.330132657170677
LRBA,0.330288271837791
CACNA1F,0.330288271837791
FAN1,0.330288271837791
ANKFN1,0.330943544308312
BCAM,0.331515161057238
SLC7A14,0.331518584354707
SERP1,0.331584779300981
TEKT4,0.331806237551329
AC008738.1,0.332130427080183
AC061961.1,0.332417682680997
AP005329.1,0.332600020085435
Z83840.1,0.332853754048267
LAMTOR1,0.332853754048267
ARGLU1,0.333024532463714
PHOX2A,0.333024532463714
CSRNP3,0.333024532463714
SNTB2,0.333024532463714
GUSBP9,0.333050223683133
AC004706.1,0.333050223683133
BMT2,0.333129675947095
AC135506.1,0.333547297961037
ABCB6,0.333547297961037
TCEAL5,0.333619225700528
SLC16A5,0.333801617735115
AC007193.1,1.0
HILS1,1.0
TPP2,0.333906169303816
PTCH2,0.333906169303816
GOT2,0.333974867387864
PAK1,0.333999318801534
ALDH7A1,0.334153124992938
PFAS,0.334153124992938
ZGPAT,0.334191516354043
MRNIP,0.334191516354043
TMEM231,0.334191516354043
SEMA5B,0.334412709450205
RWDD2B,0.334412709450205
TBC1D2B,0.334412709450205
TAF1D,0.334412709450205
GLRB,0.334412709450205
GAS8,0.334412709450205
ZNF891,0.334412709450205
PDLIM2,0.334412709450205
KCNJ5,0.334412709450205
SOX21-AS1,0.334412709450205
PTGER3,0.334412709450205
ZNF3,0.334644298600556
AFAP1L1,0.334810072046288
HECTD4,0.335098787404259
SLC2A4,0.335098787404259
LPCAT3,0.335098787404259
TAF9B,0.335154658332419
TTC5,0.335161332995774
TSSC4,0.335161332995774
PDZD2,0.335161332995774
STS,0.335364370996298
CLMN,0.335364370996298
CREB5,0.335364370996298
LINC01088,0.335610041914142
LRRC75A,0.335610041914142
AC011500.3,0.335610041914142
LDOC1,0.335610041914142
RPS18P9,0.335610041914142
CILP2,0.335838788030211
AC109460.1,0.335838788030211
UBA3,0.33606335187592
ALG1L13P,0.33606335187592
AL845472.2,0.33606335187592
NFASC,0.336102876502937
RPS6KA2-AS1,1.0
AC060766.1,1.0
HRASLS2,1.0
VPS37D,0.336640521283886
MPIG6B,0.336640521283886
CDK14,0.33728259165853
PDZRN3,0.337550028341428
AC005943.2,0.337584584301424
AC240274.1,0.337585880498924
OXR1,0.337905073153379
RPL7,0.338029689091992
EPHA2,0.338029689091992
LONP1,0.338029689091992
PCGF2,0.338029689091992
C17orf51,0.338029689091992
TMEM14A,0.338050448797153
DIRAS1,0.338117005771441
PEX5,0.338286227675116
TRAV18,1.0
AC060766.7,1.0
AANAT,0.338515730662947
KCNA3,0.338781917942141
ZDHHC7,0.338781917942141
HTR3B,0.338781917942141
ADGRB3,0.338781917942141
AC022211.2,0.338799492920297
DLGAP2,0.339540808280765
RCN3,0.340009286760974
TCTA,0.340009286760974
RPL39,0.340009286760974
OR52N4,0.340009286760974
POU3F2,0.340238472378464
SRCIN1,0.340308107060813
SAMD12,0.340448666691082
DLG2,0.340448666691082
FP671120.1,1.0
ATAD1,0.340448666691082
AL117339.4,0.340448666691082
THBD,0.340448666691082
AC012645.3,0.340448666691082
TMEM31,0.34072160902796
HNRNPA1,0.340853253196421
AC138028.2,0.341064431784826
NAT1,0.341223004229952
APOOL,0.341314406266987
MMP24OS,0.341314406266987
HTRA3,0.341314406266987
SEC31A,0.341314406266987
PRKAA1,0.341622130917136
KIF26B,0.341738471046829
ZER1,0.341738471046829
DUSP22,0.342364009046002
AC010735.2,0.342364009046002
CIT,0.342364009046002
POLR3K,0.34252480796872
ZC3H4,0.342670077844878
AC020928.1,0.342919850758664
FOXO3,0.342919850758664
PCDHAC2,0.342919850758664
ZFHX3,0.342919850758664
KIF15,0.342919850758664
YTHDF3,0.342919850758664
OPHN1,0.342919850758664
APPL2,0.342919850758664
PRR11,0.342921180695449
LMO7,0.342963225955191
MID1,0.343325970623476
TRBV7-6,1.0
RFPL4AL1,1.0
AC093698.1,1.0
AC087203.2,1.0
NCK2,0.343486607966611
GNA13,0.343907682146237
ADTRP,0.343946270382044
SGCE,0.344541715095116
RPLP2,0.344541715095116
CPXM1,0.344859852616036
AC127502.1,0.344886292886251
CMPK2,0.344886292886251
PDS5A,0.345188481843123
EXOSC7,0.345501623063729
BCL2L11,0.345785681663198
TERF2IP,0.346328556648711
RFC5,0.346328556648711
ILVBL,0.346328556648711
AC068888.1,0.346328556648711
MED18,0.346615298960283
SHISAL2A,0.346615298960283
NHLRC2,0.347007816199849
AC108673.1,0.347274110605336
FADD,0.347274110605336
DPYSL3,0.347274110605336
PTPRO,0.347274110605336
PTPN21,0.347274110605336
ERF,0.347805747138767
NAT16,0.347914864570087
MAVS,0.348127527944247
CBX5,0.348254871839054
HK1,0.349017062492821
TDRKH-AS1,0.349131623851762
SDSL,0.349202297536257
CREM,0.349453392211699
BRAF,0.349676392983619
PKN3,0.349676392983619
HIST2H2BD,0.349923895600605
GLA,0.349943818587995
ALMS1,0.350106287612808
ATG4C,0.350606774458872
DMC1,0.350606774458872
AC010615.1,0.350895379625914
ZNF764,0.350895379625914
SVEP1,0.350961143256154
RN7SL689P,1.0
MAP10,0.351472649861204
DAB1,0.351540152126051
NKAP,0.352232924268128
CAPRIN2,0.352232924268128
KIF26A,0.352768166711277
ZNF367,0.352832365541917
ZDHHC23,0.35285984197096
ZNF473,0.352903794309258
FST,0.353812141099701
OSBPL5,0.353850630672544
SDHA,0.353877187725786
AC114284.1,1.0
CRB2,0.353976857360925
ST8SIA4,0.354489701505577
AC090510.2,0.354993820145563
PLXNA2,0.354993820145563
AC087741.1,0.355117506020415
AC243772.2,0.355117506020415
RNASET2,0.355117506020415
ELAVL4,0.355117506020415
AC090950.1,1.0
AC024580.2,1.0
AC245100.8,0.355505704226517
CYSRT1,0.355600816973211
TRIM49B,0.356216749794033
CHRNA3,0.356504676712647
HSPA12A,0.356561378935926
EXOSC5,0.356992262813603
FXR1,0.357003681664221
SYNGR3,0.357003681664221
NOD1,0.357003681664221
C2-AS1,1.0
ZNF845,0.357118348437974
SIRPA,0.357127374347702
AC092647.5,1.0
AC008742.1,1.0
WARS2-IT1,1.0
AC080038.2,1.0
AC243960.3,1.0
LINC02567,1.0
AL807752.7,1.0
DYRK3,0.358632419513716
LINC00327,0.358632419513716
MLPH,0.358632419513716
RAB5C,0.3586366281876
NDFIP1,0.3586366281876
TENM4,0.35899234578414
U2AF1,0.359120059628196
FBXO5,0.359129329673855
NALCN,0.359258210699673
CALM3,0.359676175067752
MTFR2,0.359850088979674
NELL1,0.359850088979674
ZNF330,0.359930270240051
DDX42,0.360635855562727
CXCR5,0.360884805655869
NKX2-2,0.360923108114972
UBA6,0.360971540195397
PLCG1,0.361126937997823
APOBEC3B,0.361280014358891
TBC1D17,0.361351253669442
ZNF486,0.361351253669442
CAMK2G,0.361351253669442
STK3,0.361351253669442
PDIA3,0.361434064814544
TDRP,0.361570832881105
PFKM,0.361578597691893
RMC1,0.361578597691893
LIG3,0.361578597691893
NEK9,0.361842091179363
SCAF8,0.361842091179363
PLCD4,0.361842091179363
GRB10,0.362013002259929
KIF17,0.362013002259929
CCDC77,0.362013002259929
SVIL,0.362064908569755
SDC2,0.36213967875579
PRAMEF2,0.362332814060937
TMEM63A,0.362332814060937
CACNG8,0.362332814060937
COL8A1,0.362332814060937
NCAPD3,0.362332814060937
MAP1LC3C,0.362332814060937
VAT1L,0.362332814060937
WDR62,0.362332814060937
AC027031.2,0.362598570709786
GAL3ST1,0.362598570709786
MARCKS,0.36267936438922
CRYM,0.362816384805487
SCAND1,0.362885233061603
FAM169A,0.362996803418555
HERC1,0.363272154037142
SASH1,0.363272154037142
DYRK1A,0.363413644576732
NME3,0.363600184538222
DSC3,0.363600184538222
ST6GALNAC4,0.363762917626781
FAM86C1,0.363803067657091
TYRP1,1.0
AC092143.3,1.0
AC090192.1,1.0
AC110774.1,0.364439759749711
AC005062.1,0.364439759749711
AC093525.8,0.364519484221053
TNKS2,0.364519484221053
FAM120B,0.364519484221053
QTRT2,0.364535133483044
WASF3,0.364693755639499
AC138965.2,1.0
ZNF395,0.364758809883063
LAT2,0.36528328424961
CFAP36,0.365339451371746
AL359715.2,0.365749960949454
ANK2,0.366181121359167
ABHD14B,0.366241093998559
SSBP4,0.36628994967293
PRRG3,0.366318247188749
TDRD3,0.366320929798683
ELOVL1,0.366320929798683
ZNF267,0.366320929798683
RPL36P4,0.366320929798683
EMC6,0.366410627274955
RFFL,0.366615771110695
UBE2QL1,0.367111048271413
AC005632.2,0.367122113953432
CNGA1,0.367122113953432
BZW2,0.367122113953432
BICDL1,0.367122113953432
RPS26,0.367122113953432
AC004890.2,0.367519500187767
SNX32,0.367678848376317
RC3H1,0.367678848376317
NINJ1,0.367678848376317
BUB3,0.367678848376317
GAL,0.368235264225947
GRID2IP,0.368707233355209
CALHM6,1.0
PTPRR,0.368740560298588
ZNF629,0.368740560298588
BCL2,0.368871576026718
GALNT14,0.368871576026718
RNF166,0.368871576026718
AC243829.4,1.0
AL445465.1,1.0
TRAV26-2,1.0
AC007685.1,1.0
RNASEH2C,0.369005098815252
MIA3,0.369008567327654
PRPS2,0.3690399836743
FRG1,0.369832884376497
NPR3,0.369972161292575
FSTL4,0.370227625154945
RGS6,0.370227625154945
MBNL2,0.370227625154945
TACO1,0.370292517178429
EIF4A1,0.370299653232909
PNMA8C,0.370299653232909
TRGV5,1.0
FAM182A,0.370653687065434
TRHR,0.370918996804618
INCENP,0.370918996804618
RAD51AP1,0.370918996804618
AC241952.1,0.370924280013935
LRRTM4,0.37111154169661
AP004608.1,0.371141418949169
SIGLEC17P,1.0
MOGAT3,1.0
BET1,0.37173790381203
PDCD5,0.37173790381203
RNF38,0.37174622601152
USF1,0.37179154993486
RFK,0.37179154993486
AP000280.1,0.37179154993486
GPX8,0.37179154993486
MCM6,0.371988782976972
MAP3K2,0.372028349788291
ADCK1,0.372124842140366
AHI1,0.372331308803143
TMEM143,0.372666118242001
LRRC28,0.372666118242001
RBM28,0.372666118242001
SLC33A1,0.372666118242001
RAB2A,0.372666118242001
MAT2A,0.372666118242001
TNIK,0.373186547103386
TNFRSF11B,0.373217412075238
KAT2B,0.373240000677006
LRRC8D,0.373953963380958
MPZL1,0.373955205513934
CAMTA1,0.373955205513934
HEATR5B,0.373955205513934
TARSL2,0.373955205513934
MSANTD3-TMEFF1,1.0
RNF223,1.0
GFRAL,1.0
PEX26,0.374241335840497
LCMT1,0.375216996935361
TRBV12-3,1.0
UGT2B4,1.0
UROD,0.375380818544033
AC007228.1,0.375568103011352
KIF1BP,0.375592982016995
EMC1,0.375791164289252
SHANK1,0.375958578966414
ADGRA1,0.375963330826774
CARD8-AS1,0.376240232728087
HMCES,0.377079210379803
WWC1,0.377168180089638
SMC1B,1.0
AC093063.1,1.0
BCAS2P2,1.0
LRRFIP1,0.377259715348255
SLC35G1,0.377259715348255
UFL1,0.377388422700388
TMEM44-AS1,0.377467047312395
TCAF2C,1.0
TFAP2C,0.377786227161953
GATAD1,0.377926652307672
PHF12,0.377926652307672
RBM19,0.377926652307672
SNRPE,0.378053496655661
BRCA1,0.378512374873519
PHF3,0.379003368325255
FRMD8,0.379014320972506
ITPK1,0.379014320972506
METTL18,0.379222990685081
ASAP2,0.379404621071665
AC018926.1,0.379404621071665
MARCH6,0.379475938976343
GIPC3,0.379536217738604
DNM2,0.379859490743565
AP3B2,0.379944140936153
ENPP7P11,0.379978604686364
SNRK,0.380207357160563
CAMKK1,0.380749409280203
SLC4A8,0.380749409280203
GYS1,0.380786585416545
SPOCK3,0.381201394586132
UNC119,0.381201394586132
HSPD1P1,0.381201394586132
SPATA5L1,0.381380440493356
ZNF425,0.381602807854912
DAXX,0.38224864464727
GSKIP,0.382429844625788
JMJD1C,0.382470867329484
RWDD4,0.383014931991338
CAPNS1,0.383014931991338
AMDHD1,0.383242607278932
AC099548.2,0.383242607278932
C2orf72,0.383242607278932
DARS2,0.383242607278932
CDC42BPA,0.383396031746675
AKAP9,0.383396031746675
REL,0.383396031746675
ETF1,0.383396031746675
CAMK4,0.383396031746675
CHRNA1,0.383396031746675
TMEM161A,0.383396031746675
ELOCP18,1.0
SGO2,0.383750545085065
SYN1,0.384253145156692
BLACAT1,0.384253145156692
TRBJ1-2,1.0
SPIN1,0.384381313504551
CENPU,0.384530837204781
CDV3,0.384556089461636
NR0B1,0.384661071750859
UBN1,0.384661071750859
AL391422.4,0.384661071750859
THAP3,0.384661071750859
FAM156A,0.384661071750859
OSBPL9,0.384661071750859
GABRG1,0.38468334642903
FAM19A4,0.38468334642903
NUAK1,0.384959436609823
RETREG1,0.385044240051417
NT5C2,0.385121050911131
DEPDC1B,0.385501528014303
KPNA5,0.385501528014303
DAZAP1,0.385527764623874
AL356488.3,0.385599160814435
MUC20P1,1.0
OR2I1P,0.385630033488069
EFCAB7,0.385630033488069
PSMD11,0.385630033488069
NEXMIF,0.385630033488069
AC015819.1,0.385630033488069
FCHSD1,0.385798278837252
PRR33,1.0
NAGPA-AS1,1.0
ANKRD27,0.385823229859037
SLC31A2,0.385823229859037
ZNF586,0.385823229859037
NPW,0.385823229859037
GIPC1,0.385823229859037
AL591485.1,0.385917900272579
PPP1R1C,0.386064473963816
AL731563.2,0.386185838874083
ADPRHL2,0.386243829587227
TXNDC16,0.386448326216037
DHX40,0.386448326216037
LPAR3,0.386560473821272
LINC00954,0.386560473821272
NUBP1,0.386560473821272
AC109466.1,0.386560473821272
CD164,0.387114516194665
